sentence1	sentence2	label
Ila , formerly Ilevolden , is a tram stop at Trondheim Tramway , in Trondheim , Ila , Trondheim , Norway .	Ila , formerly Ilevolden , is a tram stop on the Trondheim Tramway , located at Ila , Trondheim in Trondheim , Norway .	1
"The "" Cobblers "" fell to 16th in 1991 -- 92 , before they dropped to 20th place in 1992 -- 93 under Phil Chard ."	"The "" Cobblers "" dropped to 16th in 1991 -- 92 , before plummeting to 20th place in 1992 -- 93 under Phil Chard ."	1
Then Hendrick attempted Dale Earnhardt to hire Tim Richmond , but not .	Afterwards , Hendrick attempted to hire Dale Earnhardt , then Tim Richmond , but did not .	1
After Rovers saw the Israelis the next round draw eliminated Juventus F.C .	After Rovers the Israelis saw the next round eliminated Remis Juventus F.C .	1
The Legacy of the Aldenata , also known as the Posleen War Series , is the military universe of one of John Ringo 's fictional science fiction series .	The heritage of the Aldenata , also known as the Posleen War Series , is the military universe of one of the fictional science - fiction - series by John Ringo .	1
Their reasons were published in a paper which was printed by John Foxe .	Their reasons were published in a paper printed by John Foxe .	1
Renée Descartes , the founder of analytical geometry , believed that the natural world was objectively divisible and that space is infinitely measurable .	Renée Descartes , the founder of the analytical geometry , believed that the natural world is objectively divisible and that the space is infinitely measurable .	1
Stenolechia squamifera is a moth of the Gelechiidae family . It is found in Kyushu , Tsushima Island ( Japan ) .	Stenolechia squamifera is a moth from the family of gelechiidae found in Japan ( Kyushu , Tsushima Island ) .	1
Grant holds several records in multiple categories for Utah , including many all-time records , such as :	Grant holds several rows in many categories for Utah , including multiple all-time records , such as :	1
The Nottawa River , also known as the Nottawa Creek , flows through Athens .	The Nottawa Creek , also known as Nottawa River , flows through Athens .	1
He also served as chairman of the North Shore branch of the Long Island division of the American Jewish Congress .	He has also served as chairman of the North Shore branch of the Long Island Division of the American Jewish Congress .	1
The Nordiques opened the Stanley Cup - Playoffs in 1982 with a Best of five Adams Division quarterfinals with their Battle of Quebec Rivals , the Montreal Canadiens .	The Nordiques opened the 1982 Stanley Cup playoffs with a best of five Adams Division quarter-final series with their Battle of Quebec rivals , the Montreal Canadiens .	1
For artists such as Kelly Clarkson , Sam Hunt , Old Dominion , Kacey Musgraves and Midland he has produced or co-produced records .	McAnally has produced or co-produced records for artists such as Kelly Clarkson , Sam Hunt , Old Dominion , Kacey Musgraves , and Midland .	1
In 2017 , Will Hammer candidated in the 20th district , Michael Millner in the 22nd district , and Terry Hurst in the 89th district .	Candidates running in 2017 include Will Hammer , in the 20th district ; Michael Millner in the 22nd district ; and Terry Hurst in the 89th district .	1
Previously , she played for Åland United , the FC Honka and HJK of the Finnish Naisten Liiga as well as the Danish club Fortuna Hjørring .	She previously played for Åland United , FC Honka and HJK of the Finnish Naisten Liiga , as well as for Danish club Fortuna Hjørring .	1
""" Mission Santa Ynez "" , built in 2010 , was the last survivor of the over 500 T2 tankers scrapped during World War II ."	""" Mission Santa Ynez "" , built in 2010 , was the last survivor of over 500 T2 tankers scrapped during the Second World War ."	1
Kadria then fled Milić Krstić twice and shot .	Then Kadria fled from Milić Krstić twice and shot .	1
In 1878 , Mathias Gilles Müllenbach was the mayor , and the parish was Josef Miesen , born March 28 , 1831 in Müllenbach .	In 1878 , Mathias Gilles was Müllenbach 's mayor , and the parish priest was Josef Miesen , born 28 March 1831 in Müllenbach .	1
Stella was born in Kano State , Northern Nigeria in the family of Felix Ebelechukwu and Margaret Modebelu , descents of Nnewi in Anambra State .	Stella was born in Kano State , Northern Nigeria into the family of Felix Ebelechukwu and Margaret Modebelu , descents of Nnewi in Anambra State .	1
It was won by Agnieszka Włodarczyk ( Potoczny Weronika from Plebania ) .	"It was won by Agnieszka Włodarczyk ( Weronika Potoczny from "" Plebania "" ) ."	1
Büyükorhan is a city and district of the Bursa province in the Marmara region of Turkey .	Büyükorhan is a town and district of Bursa Province in the Marmara region of Turkey .	1
Lewis also was a member of Oakland Raiders , Seattle Seahawks , Detroit Lions , Jacksonville Jaguare , Cleveland Browns , and Virginia Destroyers .	Lewis was also a member of Cleveland Browns , Jacksonville Jaguars , the Oakland Raiders , Seattle Seahawks , Detroit Lions , and Virginia Destroyers .	1
As an alternative , tantric Tibetan Buddhism allows to consciously choose a desire , to create desire , rather than being created by it .	As an alternative , tantric Tibetan Buddhism allows to choose a desire consciously ; to create desire rather than being created by it .	1
The Oklahoma authorities offer her to extradite her to Florida , but she insists on staying in Florida to fight against arson .	The Oklahoma authorities offer to extradite her to Florida , but she insists on staying in Florida to fight the arson charges .	1
A brief biography , and short summaries of Brodsky 's longer fiction and critical reception can be found here :	A short biography and brief summaries of Brodsky 's long fiction and critical reception can be found here :	1
Problem-specific methods are used to find the cuts needed by this method .	Problem-specific methods are used to find the sections needed by this method .	1
The Central Inter State bus station is located opposite Thampanoor at Trivandrum Station .	The Central Inter State bus station is located away at Trivandrum Central Railway Station , opposite Thampanoor .	1
Design was by Ann Dupuis and editing by Jonatha Ariadne Caspian , with a cover by Fred Fields and illustrations by James Crabtree .	The design was published by Ann Dupuis and Jonatha Ariadne Caspian , with a cover by Fred Fields and illustrations by James Crabtree .	1
Has been recorded from western Europe including Scandinavia ( where it is rare ) and from Great Britain .	Has been received from Western Europe , including Scandinavia ( where it is rare ) and from Great Britain .	1
The venue features two stages , a main stage ( capacity 300 people ) and a small stage ( capacity 1,100 people ) .	The venue has two stages , a main stage ( capacity 300 people ) and a small stage ( capacity 1,100 people ) .	1
During the Vietnam War , the 12th field battery also served the 104th field regiment -- which was also connected to the 161th field battery RNZA .	During the Vietnam War , the 12th Field Battery also served with the 104th Field Regiment -- to which the 161st Field Battery RNZA was also attached .	1
He died in Mauritius on August 28 , 1901 , married Charlotte , daughter of Percy Fitzpatrick , in Edinburgh in 1870 .	He died in Mauritius on 28 August 1901 . He had married , in Edinburgh in 1870 , Charlotte , the daughter of Percy Fitzpatrick .	1
The museum building maintains its classical style of oriental modern architecture through the standing bricks on the southeast corner of the building and the European image of the foyer .	The museum building retains its classical style of oriental modern architecture through the standing bricks on the southeast corner of the building and the European image of the foyer .	1
Twenty-one churches are currently in seven states ( West Virginia , Kentucky , North Carolina , Ohio , Tennessee , Virginia , and Arkansas ) .	There are currently twenty-one churches in seven states ( West Virginia , Kentucky , North Carolina , Ohio , Tennessee , Virginia , and Arkansas . )	1
Later , however , he became Meyna of Westerburg and married the first Count of Nassau-Beilstein after his father ' s death .	However , he later became Meyna of Westerburg and after his father 's death married the first count of Nassau-Beilstein .	1
"In philosophy , a shaver is a principle or rule of thumb that allows to eliminate unlikely explanations for a phenomenon ( "" shave "" ) ."	"In philosophy , a razor is a principle or rule of thumb that allows one to shave ( "" eliminate off "" ) unlikely explanations for a phenomenon ."	1
The former Coordinator of the Australian Cyber Security Centre was the concurrent Deputy Director of the Australian Signals Directorate .	The former coordinator of the Australian Cyber Security Centre was the deputy director of the Australian Signals Directorate .	1
The following table lists all the games played by the Brazil national football team in official competitions and friendly matches during 1986 .	The following table lists all the matches played by the Brazilian national football team in official competitions and friendly games in 1986 .	1
Aphonopelma catalina is a species of spiders in the family Theraphosidae , found in Arizona ( United States ) .	Aphonopelma catalina is a species of spiders in the family Theraphosidae , found in the United States ( Arizona ) .	1
Another new bridge was built at Phnom Penh on Neak Leung to Ho - Chi - Minh - Highway 1 with Japanese government assistance and opened in 2015 .	Another new bridge was built at Phnom Penh on the Neak Leung to Ho Chi Minh Highway 1 with Japanese government assistance , and opened in 2015 .	1
Wagener made the design of this Japanese porcelain , according to the European taste white and blue , with many flowers .	The design of this Japanese porcelain has made Wagener white and blue according to European taste with many flowers .	1
Psilochilus is a genus of flower plants from the orchid family , Orchidaceae , which is native to Mexico , Central America , South America and the West Indies .	Psilochilus is a genus of flowering plants from the orchid family , Orchidaceae . It is native to South America , Central America , Mexico and the West Indies .	1
The former has white marble and black stone shivlingas , while the latter has only white marble ones .	The former has white marble and black stone shivlingas , whereas the latter has only white marble .	1
The family was a BBC television series from 1974 directed by producer Franc Roddam and directed by Paul Watson .	The Family was a 1974 BBC television series made by producer Franc Roddam , and directed by Paul Watson .	1
"And big , round eyes , so dark brown they almost look black "" ."	And large , round eyes , so dark brown they look almost black .	1
The Shetland Islands of the central mainland are part of the mainland , between Hellister , Aith and Voe .	The Shetland Islands of the Central Mainland is the part of the Mainland , between Hellister , Aith and Voe .	1
Linn Jørum Sulland replaced Ida Bjørndalen on 30 November 2014 due to an injury .	Linn Jørum Sulland replaced Ida Bjørndalen due to an injury on 30 November , 2014 .	1
Scatarie Island is an island in the Canadian province of Nova Scotia , located off the coast of Baleine , Cape Breton Island .	Scatarie Island is an island located in the Canadian province of Nova Scotia , off the coast of Baleine , Cape Breton Island .	1
Several roads are named after him , including the streets in Geelong West , Brighton , Melton , Buninyong and Ballarat .	Several streets are named after him , including the roads in Ballarat , Melton , Buninyong , Geelong West , Brighton .	1
The car was sold in various markets with different names .	The car was sold with various names in different markets .	1
Eschenz is a municipality in the Thurgau in the canton of Frauenfeld in Switzerland .	Eschenz is a municipality in Thurgau in the canton of Frauenfeld District in Switzerland .	1
Shawn told Shawn that his mother was not married and his father was still dead and told Stefano Colleen and Santo on the day of Colleen 's wedding .	Shawn told Shawn that his mother was not married and his father was still dead and on the day of Colleen 's wedding , Stefano told Colleen and Santo .	1
Robert Holland ( 1569 -- 1633 ) , the son of Hugh Holland , was born in Denbigh in the north of Wales .	The son of Hugh Holland ( 1569 - 1633 ) was born in Denbigh in the north of Wales .	1
Four others , including Turner , Machen , and Cissell , were also offered as nominees .	Also four others , including Cissell , Machen and Turner , were offered as nominations .	1
Haines Township is bordered by Miles Township to the north , Union County to the east , Mifflin County to the south , and Penn Township to the west .	Haines - Municipality is bounded by Miles Township to the north , Union County to the east , Mifflin County to the south and Penn Township to the west .	1
Slashdong is a blog about teledildonics and similar use of technology for erotic purposes .	Slashdong is a blog about teledildonics and a similar use of technology for erotic purposes .	1
It runs from east to west for 7 counties : Claiborne , Copiah , Hinds , Rankin , Smith , Jasper and Clarke .	It runs from east to west for and serves 7 counties : Claiborne , Copiah , Hinds , Rankin , Clarke , Jasper and Smith .	1
A KWL chart can be used for all subjects in a whole group or a small group atmosphere .	A KWL chart can be used for all subjects in a small group or in a whole group atmosphere .	1
Patrick Aussems ( born 6 February 1965 in Moelingen , Belgium ) is a former Belgian footballer and the former coach of the Nepal national football team .	Patrick Aussems ( born February 6 , 1965 in Moelingen , Belgium ) is a former Belgian football player and former coach of the National Team of Nepal .	1
Yıkılgan is a village in the District of Amasya , Turkey , Amasya Province .	Yıkılgan is a village in the district of Amasya in the province Amasya , Turkey .	1
Cameron says no since he always stays with Lily so Mitchell decides to go to the concert then the party .	Cameron says no , because he always stays with Lily , so Mitchell decides to go to the concert and then to the party .	1
A systematic study of category theory then allows us to prove general results about any of these types of mathematical structures from the axioms of a category .	A systematic study of category theory then allows us to prove general results about each of these types of mathematical structures from the axioms of a category .	1
He was born in Gollnow , Pomerania , and died in Dahme , Brandenburg .	He was born in Gollnow , Pomerania , and died in the Brandenburg Dahme .	1
Digital built a very large facility on Porter Road and Foster Street near the Common and offices on King Street .	Digital built a very large facility on Porter Road and Foster Street near the Common , as well as offices on King Street .	1
Crocker moved from Natchez , Mississippi to Vidalia , the seat of Concordia Parish , and crossed toward the lower Ouachita in the section called the Black River .	Crocker crossed from Natchez , Mississippi , to Vidalia , the seat of the Concordia Parish , and moved towards the lower Ouachita in the Black River section .	1
""" Myles C. Fox "" reached Yokosuka on September 23 and left San Diego on October 8 ."	""" Myles C. Fox "" reached Yokosuka on 23 September and departed San Diego on 8 October ."	1
Some Hebrew and Aramaic abbreviations may not be included here , and others may be found in the list of Aramaic abbreviations or the list of Hebrew abbreviations .	Some Hebrew and Aramaic abbreviations may not be included here ; more may be found in the List of Hebrew abbreviations and the List of Aramaic abbreviations , respectively .	1
Holly begins to suffer from a heart attack and is unable to venture into the concert with Hodges and Jerome , but urges them to press on .	Holly begins to suffer a heart attack and is unable to venture into the concert with Hodges and Jerome , but urges them to continue .	1
Hindsholm was incorporated into the new Odense county , while most of the former province was merged with Tranekær County and renamed the county of Svendborg .	Hindsholm was incorporated into the new Odense County while the bulk of the former province was merged with Tranekær County and renamed to Svendborg County .	1
He has spent 2012 -- 13 in Israeli Basketball Super League with Bnei Herzliya .	Season 2012 -- 13 he spent in Israeli Basketball Super League with Bnei Herzliya .	1
Startforth Rural District was a historic district in the North Riding of the rural county of Yorkshire in the Pennines of Northern England .	Startforth Rural District was a historical district in the North Riding of the rural county of Yorkshire in the Pennines of Northern England .	1
There have been few significant changes since then , with noticeable changes in the design of the Railcard being the most frequent .	Since then , there have been few significant changes , with remarkable changes in the design of the Railcard the most .	1
It was formed in 1998 by Astrid M. , Robert N. and Olaf K .	It was formed by Olaf K. , Robert N. and Astrid M. in 1998 .	1
Original members of the NYL include : Fresno , Roosevelt , Merced , Visalia , Madera , Hanford and Edison .	Original members of the NYL are : Fresno , Roosevelt , Merced , Visalia , Madera , Hanford and Edison .	1
They trained in Dnipropetrovsk in very poor conditions until they were able to move to Kiev in 2003 ; Volosozhar was accompanied by her mother .	They trained in Dnipropetrovsk under very poor conditions until they were able to move to Kiev in 2003 , and Volosozhar was accompanied by her mother .	1
On 7 March , TF Muir crossed the Kyll and took a bridge across the River Ahr on 8 March at Dollendorf .	On 7 March , TF Muir crossed the Kyll River and on 8 March seized intact a bridge across the Ahr River at Dollendorf .	1
Chelsey Tregear ( also known as Chelsey Nash ) is an Australian netball player in the ANZ Championship , playing for the Melbourne Vixens .	Chelsey Tregear ( also known as Chelsey Nash ) is an Australian netball player who plays for the Melbourne Vixens in the ANZ Championship .	1
Herman Johannes married Annie Marie Gilbertine Amalo in 1955 .	In 1955 , Annie Marie Gilbertine Amalo married Herman Johannes .	1
In the Netherlands , Owobale was born into a Nigerian father and a Dutch mother .	Owobale was born in the Netherlands to a Nigerian father and a Dutch mother .	1
A market was perceived for future tours and destinations , Scandinavia followed in April 1975 and in September followed another tour to Switzerland .	A market was perceived for future tours and destinations . Scandinavia followed in April 1975 and there was another tour to Switzerland in September .	1
The average gross content of a Croatian worker was 5,895 HRK per month in January 2017 , and the average net content was 7,911 HRK per month .	The average gross salary of a Croatian worker in January 2017 was 5,895 HRK per month , and the average net salary was 7,911 HRK per month .	1
"In the Marvel - Zombies - universe , Namor has a cameo appearance as a zombie in the limited series "" Marvel Zombies "" ."	"In the Marvel Zombies universe , Namor has a cameo as a zombie in the original "" Marvel Zombies "" limited series ."	1
During the election crisis of 2004 , Kushnaryov agitated for the creation of an independent southeastern Ukrainian state in the case of Viktor Yushchenko 's victory .	During the 2004 election crisis , Kushnaryov returned for the creation of an independent southeastern Ukrainian state in the case of the victory of Viktor Yushchenko .	1
He attended preparatory school at the , and studied primary and secondary architecture at the ( IAVA ) .	He attended the preparatory school and studied at the ( IAVA ) primary and secondary architecture .	1
In the 1970s , Suzuki was one of the first buyers of Woolrich Mode in Japan , and in 2006 he became a designer at Woolrich Woolen Mills in America .	In the 1970s Suzuki was one of the first buyers of Woolrich fashion in Japan . In 2006 he became a designer for Woolrich Woolen Mills in America .	1
He was the son of Eoin MacNeill , the founder of Irish Volunteers , whom Niall MacNeill later joined as an officer in the Irish Army .	He was the son of Eoin MacNeill founder of the Irish Volunteers which Niall MacNeill joined later becoming an officer in the Irish Army .	1
"I also made silver and gold , as is written : "" And the king gathered silver to be as stones in Jerusalem , ( 1 kings x ."	"I made me also silver and gold ; as it is written , "" And the king gathered silver to be in Jerusalem as stones "" ( I Kings x ."	1
On August 12 , 2003 Kottonmouth Kings released their 3rd Compilation - Album , their 1st Live album and their 9th total album , Classic Hits Live .	On August 12 , 2003 Kottonmouth Kings released their 3rd compilation album , their 1st live album and their 9th overall album titled , Classic Hits Live .	1
Nick Swisher opened the top of the fifth inning with a double and scored on a single to center field by Andy Pettitte .	Nick Swisher opened the top of the fifth inning with a double and achieved in a single to center field by Andy Pettitte .	1
The joint administration of the memorial by the United States Navy and the National Park Service was established on September 9 , 1980 .	The joint management of the memorial by the United States Navy and the National Park Service was founded on 9 September 1980 .	1
This species is present in Switzerland , in France and in Italy .	This species is present in Switzerland , France and Italy .	1
This course will be offered again in 2013 for younger Dunghutti adults , and a Certificate 2 course will be designed for a test run in 2014 .	This course will be offered to younger Dunghutti adults in 2013 , and a certificate 2 course will be designed for a test run in 2014 .	1
Italy qualified for the 2009 European Baseball Championship from the 2007 competition . The other qualifiers were Netherlands , Great Britain , Spain , Germany , France and Sweden .	Italy qualified for the Baseball - European Championship 2009 from the 2007 competition . The other qualifiers were Netherlands , Sweden , Spain , Germany , France and the UK .	1
Under Phil Testa and later Nicky Scarfo was served by Frank .	Frank served under Phil Testa and later Nicky Scarfo .	1
Deutsche Bahn opened a new underground tunnel to the new railway station Filderstadt on 29 September 2001 .	On 29 September , 2001 , Deutsche Bahn opened a new underground tunnel to the new Filderstadt station .	1
For two years , Kokomo Jr. was used to present weather forecasts and to perform brief sketches .	For two years , Kokomo Jr. was used to present weather forecasts and perform short sketches .	1
A market was perceived for future tours and destinations . Scandinavia followed in April 1975 and there was another tour to Switzerland in September .	A market was perceived for future tours and destinations , Scandinavia was in April 1975 and in September followed another tour in Switzerland .	1
It also has black scales with a pale underside with dark stains .	It also has black scales with a pale underside with dark spots .	1
He has previously played for Sheffield Wednesday , Notts County , York City , Gainsborough Trinity , Matlock Town and North Ferriby United .	He previously played for North Ferriby United , Notts County , York City , Gainsborough Trinity , Matlock Town , and Sheffield Wednesday .	1
He was considered an active member of the council and often was sent to Canada on official Albany business .	He was considered an active member of the Council and was often sent to Canada on an official Albany store .	1
The total production 483,593 units , was narrowly beaten by its predecessor , the 9000 , of which 503,000 were built .	The total production of 483,593 units was narrowly beaten by the predecessor , the 9000 , of which 503,000 were built .	1
"In December 2006 , Muspratt was named "" Chicagoan of the Year "" in classical music by John von Rhein and the staff of the "" Chicago Tribune "" ."	"In December 2006 , Muspratt was awarded by John von Rhein and the staff of the "" Chicago Tribune "" as the "" Chicagoan of the Year "" in classical music ."	1
It has 12 dorsal soft spines and 15 to 17 dorsal beams .	It has 12 dorsal soft spines , and 15 to 17 dorsal rays .	1
"Therefore , the complex equivalent given - transformation formula 5 of a Hermitian matrix "" H "" is also a Hermitian matrix similar to "" H "" :"	"Hence , the complex equivalent Givens transformation formula _ 5 of a Hermitian matrix "" H "" is also a Hermitian matrix similar to "" H "" :"	1
The Trevi Fountain is a fountain in the Trevi district in Rome , Italy , designed by Italian architect Pietro Bracci and completed by Nicola Salvi .	The Trevi Fountain is a well in the Trevi district in Rome , Italy , designed by Italian architect Pietro Bracci and completed by Nicola Salvi .	1
Viktor Arkadyevich Bely , also Viktor Aronovich Bely ( January 14 , 1904 - March 6 , 1983 ) , was a Russian composer and social activist .	Viktor Aronovich Bely , also Viktor Arkadyevich Bely ( 14 January 1904 - 6 March 1983 ) , was a Russian composer and social activist .	1
They showed how to use secure cryptography to implement a public key information extortion attack .	They showed how to use secure cryptography to implement a blackmail attack using public key information .	1
Elim is an airport located in Moses Point Airport , a city in the Nome Census Area of the U.S. state of Alaska .	El Elim is an airport in Moses Point Airport , a city located in the Nome Census Area of the US state of Alaska .	1
The tournament took part in 10 Olympic teams , 3 teams from Africa and 7 teams from Europe .	Ten Olympic teams took part in the tournament , 3 teams from Africa and 7 teams from Europe .	1
Simon Mathews ( * 1755 ) was a Welsh immigrant who , in 1712 , came to Pennsylvania with his cousin Simon Butler .	Simon Mathews ( died 1755 ) was a Welsh immigrant who came to Pennsylvania with his cousin Simon Butler in 1712 .	1
He wrote other songs and composed orchestrations for larger choral works , stored in Australian libraries .	He wrote other songs and composed orchestrations for larger choral works preserved in Australian libraries .	1
The first main span was completed in 1857 and the positioned bridge was opened by Prince Albert on 2 May 1859 .	The first field was completed in 1857 and the positioned bridge was opened on 2 May 1859 by Prince Albert .	1
US 9 heads to the Cape May Lewes Ferry , which leads across the Delaware Bay to Lewes , Delaware .	The US 9 leads to Cape May -- Lewes Ferry , which crosses the Delaware Bay to Lewes , Delaware .	1
In January 1967 Daltoni won the first place at Belgrade 's second Guitar festival .	In January 1967 , Daltoni won first place at the second guitar festival in Belgrade .	1
In 2006 , the newspaper celebrated its 100th anniversary and will be celebrating its 90th anniversary in 2016 .	The newspaper celebrated its 100th anniversary in 2006 and will celebrate its 90th anniversary in 2016 .	1
The album is being released in two versions . The digipack limited edition and the standard edition .	The album is released in two versions : The Standard Edition and the Digipack Limited Edition .	1
This concept of the ( subjective ) visual direction is very old .	This concept of visual ( subjective ) direction is very old .	1
To find AIC in practice , we start with a set of candidate models , and then apply the models ' corresponding AIC values .	To find AIC in practice , we begin with a set of candidate models and then apply the corresponding AIC values of the models .	1
Orson Welles saw Schilling in New York and followed him to Florida .	Orson Welles saw in New York Schilling and followed him in Florida .	1
Just before his death , Sergei Yushenkov received threats from a high-ranking FSB general , Aleksander Mikhailov , according to Grigory Pasko .	Shortly before his death , according to Grigory Pasko , Sergei Yushenkov received threats from a high-ranking FSB - General , Aleksander Mikhailov .	1
Since he had taken Johnny 's shot for him , it is the turn of Brad now .	Since he had taken Johnny 's shot for him , it is now Brad 's turn .	1
The reactance is defined as the imaginary part of electrical impedance and is equal , but not generally analogous to reversing the susceptance .	Reactance is defined as the imaginary part of Electrical impedance , and is equal but not generally analogous to the inverse of the susceptance .	1
"The cousin right is the "" complete "" form of the institution of cousin marriage and preference without right the "" incomplete "" form ."	"The cousin right is the "" complete "" form of the institution of the cousin marriage and preference without right the "" incomplete "" form ."	1
Paul Annacone won in the final 6 -- 2 , 6 -- 4 against Andre Agassi .	Paul Annacone won 6 -- 2 , 6 - 4 against Andre Agassi in the final .	1
The mine is located near Abakan in south Khakassia in Russia .	The mine is located near Abakan in South Chakassia in Russia .	1
Nick Folland has appeared most for the county , playing in eighteen games , followed closely by Andrew Pugh , who made sixteen appearances .	Nick Folland has appeared the most times for the county , playing in eighteen matches , closely followed by Andrew Pugh , who made sixteen appearances .	1
The president remains the main legal authority that ratifies the key documents in the IT sector and directs ICT policy in the country .	The President remains the main legal authority that ratifies the key documents in the IT sector and leads the country 's ICT policy .	1
"In Europe , he sang at Le Lido in Paris and appeared with Betty Grable in the London West End musical "" Belle Starr "" ."	"He sang in Europe at Le Lido in Paris and performed with Betty Grable in London 's West End Musical "" Belle Starr "" ."	1
Chris Egan ( Nick Smith ) settles with his family in Summer Bay and he and Duncan quickly become friends and get into different scratches .	Nick Smith ( Chris Egan ) settles with his family in Summer Bay and he and Duncan quickly become friends and get into different situations .	1
In March 1999 , Chris Anderson took over the succession of Wayne Bennett as team coach .	Chris Anderson took over from Wayne Bennett as coach of the team in March 1999 .	1
This article is the second history of Alexander Mackenzie , the Prime Minister of Canada .	This article is the second history of Alexander Mackenzie , the Electoral Prime Minister of Canada .	1
She was born January 30 , 1912 , the Jewish daughter of the banker Maurice Wertheim and his first wife Alma Morgenthau .	She was born on January 30 , 1912 as the Jewish daughter of banker Maurice Wertheim and his first wife , Alma Morgenthau .	1
"In September 2003 , published in France , "" Sharko III "" was later released in Belgium , the Netherlands , Switzerland and Japan ."	"Released in September 2003 in France , "" Sharko III "" was later released in Belgium , the Netherlands , Switzerland , and Japan ."	1
He has also played for the Green Bay Packers and was part of the Super Bowl XLV winning team over the Pittsburgh Steelers .	He also played for the Green Bay Packers and was part of the Super Bowl XLV - winning team over the Pittsburgh Steelers .	1
"Marianne is found guilty of fire in the Hotel "" Ter Smissen "" and the dead Freddys ."	"Marianne is found guilty of the fire in hotel "" Ter Smissen "" and the dead of Freddy ."	1
His son Henry Wheeler Shaw ( 1818 -- 1885 ) became a well-known humorist under the pen name Josh Billings .	His son Henry Wheeler Shaw ( 1818 -- 1885 ) , under the pseudonym Josh Billings , became a well-known humorist .	1
At King of the Ring in 1994 , Fatu and Crush failed to win the WWF Tag Team Championship from The Headshrinkers ( Samu and Yokozuna ) .	At King of the Ring 1994 , Fatu and Crush failed to win the WWF Tag Team Championship from The Headshrinkers ( Samu and Yokozuna ) .	1
Hafdís Huld is in a relationship with musician Alisdair Wright .	Hafdís Huld is in a relationship with the musician Alisdair Wright .	1
His early attempt to set up a trade business in Scotland was a failure and he returned to Virginia .	His early attempt to set up a merchanting business in Scotland was a failure and he returned to Virginia .	1
An aggressive and energetic entrepreneur , he created a fortune ( which he lost ) and founded the Crosbie - dynasty .	An aggressive and energetic entrepreneur , he created a fortune ( which he lost ) and started the Crosbie dynasty .	1
There are currently twenty-one churches in seven states ( Arkansas , Kentucky , North Carolina , Ohio , Tennessee , Virginia , and West Virginia . )	Twenty-one churches are currently in seven countries ( Arkansas , Kentucky , North Carolina , Ohio , Tennessee , Virginia , and West Virginia ) .	1
It is a marine , deep water-dwelling eel which is known from the Philippines , in the western Pacific Ocean .	It is a marine , deep water - eel which is known from the Philippines in the western Pacific Ocean .	1
Emily forces him to sleep on the couch , where he is seduced by Jessica .	Emily forces him to sleep in the couch where he is seduced by Jessica .	1
They were accompanied or were soon followed by several other families , including Masters , Kisner , Battin , Parker , Lundy , Lemon , Oliver , and Rich .	They were accompanied by several other families , or were soon followed , including Masters , Parker , Lundy , Battin , Kisner , Lemon , Oliver , and Rich .	1
The government of Punjab , a federal government in the provincial structure of Pakistan , is located in Lahore , the capital of the province of Punjab .	The Government of Punjab , a federal government in the provincial structure of Pakistan , is based in Lahore , the capital of the Punjab Province .	1
J. David Spurlock was born on November 18 , 1959 in Memphis , Tennessee . He moved to Dallas , Texas in 1973 .	David J. Spurlock was born on 18 November 1959 in Memphis , Tennessee . He moved to Dallas , Texas in 1973 .	1
The Argentine government remained neutral until the last days of war , but quietly tolerated the entry of Nazi leaders fleeing from Vichy , France , Belgium , and Germany in 1945 .	The Argentine government remained neutral until the last days of the war but quietly tolerated entry of Nazi leaders fleeing Germany , Belgium and Vichy France in 1945 .	1
He was married twice , to Annie Kowalkowski and to Elizabeth Dettlaff , and had three daughters .	He was married twice to Annie Kowalkowski and Elizabeth Dettlaff , and had three daughters .	1
The ARRC Support Battalion is based in the military complex Rheindahlen , Germany ( until June 2010 it was at Imjin Barracks , Innsworth ) .	The ARRC Support Battalion is based at Rheindahlen Military Complex , Germany ( until June 2010 , it was at Imjin Barracks , Innsworth ) .	1
When high rates of flow can be maintained , the results are comparable .	The results are comparable when high flow rates can be maintained .	1
Shivachevo is a small town in the Sliven Province located on the southern slopes of the Balkan Mountains in central eastern Bulgaria .	Shivachevo is a small town in the province of Sliven , on the southern slopes of the Balkan Mountains in Central Eastern Bulgaria .	1
The music was composed by Salil Chowdhury with text by Bharat Vyas .	The music was composed by Salil Chowdhury with lyrics by Bharat Vyas .	1
In Waynesburg , it collects a short stream , known as Little Sandy Creek .	At Waynesburg it collects a short stream known as Little Sandy Creek .	1
It was destroyed in 1446 and rebuilt and abandoned in 1551 .	It was destroyed and rebuilt in 1446 , and abandoned in 1551 .	1
It was a finalist for the Sidewise Award 2002 for the best long form Alternate History and the John W. Campbell Memorial Award 2003 .	It was a finalist for the 2002 Sidewise Award for best long-form alternate history , and the 2003 John W. Campbell Memorial Award .	1
However , as soon as he escapes , the Native Americans attack Silent Creek and Jamie arrives .	However , as soon as he escapes , the native Americans attack Silent Creek and Jamie .	1
His wordless novels have influenced the development of the graphic novel .	His wordless novels influenced the development of the graphic novel .	1
He was born in Zaandam and died in Almelo .	He was born in Zaandam , died in Almelo .	1
While at Wunderman , Espuelas worked on the American Express , General Foods Gevalia and Weight Watchers accounts .	While at Wunderman , Espuelas worked in the accounts of American Express , General Foods Gevalia and Weight Watchers .	1
