source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
Nvidia officially announced the NVIDIA TITAN V on December 7  2017,The NVIDIA TITAN V was officially announced by Nvidia on 7 December 2017,"Nvidia unveiled the NVIDIA TITAN V on December 7, 2017",0.23142716255858214,0.608695652173913,0.41666666666666663,0.49734127299544695,0.7692307692307693,0.9590514898300171
On 12 February 2014  Elebert signed under Roddy Collins for Derry City,On 12 February 2014  Elebert signed for Derry City ￼ ￼ under Roddy Collins,"On February 12, 2014, Elebert agreed with Roddy Collins to join Derry City",0.04948748922524195,0.48000000000000004,0.6111111111111112,0.9465555406520946,0.9285714285714286,0.8970402479171753
The MSM model can be specified both in continuous time and in discrete time,The MSM model can be specified in both discrete time and continuous time,The MSM model can be defined in two ways - continuously or discretely,0.3026643726685863,0.5599999999999999,0.6842105263157895,0.7197445710171959,1.0,0.9123849868774414
From 1714 to 1725  the house was extended according to plans by William Adam ( father of the architect Robert Adam  who created Edinburgh New Town,From 1714 to 1725 the house was extended on plans by William Adam  ( father to Robert Adam the architect who created Edinburgh New Town,"From 1714 to 1725, the house was expanded based on designs by William Adam (father of the architect Robert Adam, who designed Edinburgh's New Town)",0.10092579908443305,0.7199999999999999,0.5757575757575757,0.7913690564827566,1.0,0.9581935405731201
The nations Macedonia  Kenya  Azerbaijan  Uruguay and Venezuela participated in their first Winter Olympic Games,The nations of Azerbaijan  Kenya  Macedonia  Uruguay and Venezuela participated in their first Olympic Winter Games,"Macedonia, Kenya, Azerbaijan, Uruguay, and Venezuela took part in their first Winter Olympics",0.08034650718062088,0.5517241379310345,0.7272727272727273,0.8028183698163714,0.8125,0.940369725227356
Himmatgarh is a village in the notified area of Zirakpur in district Mohali in state of Punjab in India,Himmatgarh is a village in the named area of Zirakpur in Mohali district in the state of Punjab in India,"Himmatgarh is a village within the notified zone of Zirakpur in Mohali district, in the state of Punjab, in India",0.3903594390682207,0.85,0.368421052631579,0.757066448072014,1.0,0.9853583574295044
The eastern part of Chaoyang is home to a mountain that has been called Fenghuang Mountain since ancient times,The eastern part of Chaoyang is home to a mountain that has been called the Fenghuang Mountain since the ancient times,The eastern section of Chaoyang houses a mountain known as Fenghuang Mountain for centuries,0.0366419791983499,0.4571428571428571,0.7083333333333333,0.9577310954531089,0.6666666666666666,0.9492703080177307
There are two types of Hilbert R - Trees  one for dynamic databases and one for static databases,There are two types of Hilbert R-trees  one for static databases  and one for dynamic databases,There exist two varieties of Hilbert R - Trees: one for managing dynamic data and another for handling static data,0.03621439574176347,0.5555555555555555,0.5,0.8304914720098886,1.25,0.9017634987831116
The river Bohotin is a tributary of the Bazga River in Romania,The Bohotin River is a tributary of the Bazga River in Romania,The river Bohotin flows into the Bazga River in Romania,0.36170855168907595,0.6363636363636365,0.5,0.5698536167740214,0.8333333333333334,0.957872748374939
The names of Dingwall and Tingwall in Scotland  Thingwall in England  Tynwald on the Isle of Man and Tingvoll in Norway bear the same roots and meanings,Dingwall and Tingwall in Scotland  Thingwall in England  Tynwald on the Isle of Man  and Tingvoll in Norway bear names of the same root and meaning,"Dingwall, Thingwall, Tynwald, and Tingvoll share the same origins and connotations in Scotland, England, the Isle of Man, and Norway.",0.05673491355583722,0.47826086956521735,0.7666666666666666,0.9460320808291832,0.7692307692307693,0.9218834638595581
Geographically  the NDP campaign focused on targeting seats in Toronto in Ottawa  Hamilton  Scarborough and Etobicoke and Northern Ontario,Geographically  the NDP campaign focused on targeting seats in Toronto in Ottawa  Hamilton  Scarborough  and Etobicoke and North Ontario,"Geographically, the NDP campaign targeted seats in Toronto, Ottawa, Hamilton, Scarborough, and Etobicoke, as well as Northern Ontario.",0.06655910722443152,0.7567567567567567,0.7407407407407407,0.9308257935978639,0.9473684210526315,0.9607274532318115
The Durduc River is a tributary of the Stăvnicel River in Romania,The river Durduc is a tributary of the River St  vnicel in Romania,The Durduc River flows into the Stăvnicel River in Romania,0.04522499539615088,0.5833333333333334,0.5,0.5698536167740214,0.7692307692307693,0.9654768705368042
Coordination type polymers are also atactic and can be isotactic or syndiotactic  instead of just stereoregular,Polymers of the coordination type are also atactic and can be isotactic or syndiotactic instead of stereoregular,"Coordination type polymers are also atactic and can be either isotactic or syndiotactic, rather than solely stereoregular.",0.3566325206249313,0.7058823529411765,0.5,0.48057353714006057,1.0,0.9922633171081543
In 1906  the Mount Vernon  New York Chapter of the Daughters of the American Revolution  dedicated Chief Nimham Memorial to Van Cortlandt Park,In 1906  the Mount Vernon  New York Chapter of the Daughters of the American Revolution dedicated the Chief Nimham Memorial at Van Cortlandt Park,"In 1906, the Mount Vernon New York Chapter of the Daughters of the American Revolution dedicated Chief Nimham Memorial to Van Cortlandt Park",0.6828336479153049,0.9361702127659574,0.09523809523809523,0.08268236261068962,0.9583333333333334,0.9979599714279175
Babette Venderbos  also a native of the Netherlands  worked with Alexander van Slobbe  and interned for Maison Martin Margiela,Babette Venderbos  also a native from the Netherlands worked with So by Alexander van Slobbe and interned for Maison Martin Margiela,"Babette Venderbos, a Dutch native, collaborated with Alexander van Slobbe and interned at Maison Martin Margiela",0.24258882871985424,0.7027027027027026,0.5416666666666667,0.6656936520205425,0.7619047619047619,0.9502639770507812
Tipsarević began playing tennis at age six  and at the age of nine  started playing at the New Belgrade Tennis Club with Russian coach Roman Savochkin,Tipsarević started playing tennis at the age of six  and at the age of nine he began with the Russian coach Roman Savochkin at the New Belgrade Tennis Club,Tipsarević started playing tennis at the age of six and began training at the New Belgrade Tennis Club with Russian coach Roman Savochkin when he was nine years old,0.5761982509413803,0.5862068965517241,0.23076923076923073,0.4782927850038029,1.0,0.9761294722557068
Huge fields along the zone were discovered at Huntington Beach Oil Field in 1920  and the Long Beach Oil Field in 1921,Huge fields along the zone were discovered in 1920 at Huntington Beach Oil Field and at Long Beach Oil Field in 1921,Large areas were found in Huntington Beach Oil Field in 1920 and the Long Beach Oil Field in 1921,0.3689051236487047,0.6341463414634148,0.44999999999999996,0.3806579458455367,0.8636363636363636,0.9466163516044617
Enrique Ponce ( born December 8  1971 in Chiva  Valencia  Spain   also known as Alfonso Enrique Ponce Martínez  is a famous Spanish bullfighter,Enrique Ponce ( born December 8  1971 in Chiva  Valencia  Spain  is also known as Alfonso Enrique Ponce Martínez  a famous Spanish bullfighter,"Enrique Ponce (born December 8, 1971 in Chiva, Valencia, Spain) is a renowned Spanish bullfighter, also known as Alfonso Enrique Ponce Martínez.",0.27337247148287364,0.8260869565217391,0.5862068965517242,0.7173475424248643,0.9565217391304348,0.9737743735313416
Ambarnath ( also called Ambernath  is a railway station on the Central Line of the Mumbai Suburban Railway network and is an important terminus for local commuters,Ambarnath ( also spelled Ambernath  is a railway station on the Central Line of the Mumbai Suburban Railway network  It is an important terminus for local commuters,"Ambarnath, also known as Ambernath, is a railway station on the Central Line of the Mumbai Suburban Railway network, serving as an essential stop for local commuters.",0.4901445173556203,0.7924528301886792,0.5454545454545454,0.5098554826443797,1.0,0.9657900929450989
Dance was one of the inspirations for the exodus - song `` The Toxic Waltz ''  from their 1989 album `` Fabulous Disaster '',The dance was one of the inspirations for the Exodus song `` The Toxic Waltz ''  from their 1989 album `` Fabulous Disaster '',"Dance inspired the exodus - ""The Toxic Waltz"" from their 1989 album ""Fabulous Disaster"".",0.11121754888959469,0.787878787878788,0.64,0.8659669908051002,0.5833333333333334,0.9089959859848022
The 1954 -- 55 NBA season was the ninth season of the National Basketball Association,The season of the National Basketball Association from 1954 - 55 was the NBA 's ninth season,The 1954 -- 55 NBA campaign marked the ninth year of the National Basketball Association,0.2622159332280905,0.39999999999999997,0.33333333333333337,0.4696375403904446,0.8823529411764706,0.8667590618133545
Currently  Mohammad Hariri is Chairman of the Board of Directors and Abdullah Orkun KAYA is the CEO of the TTNET,Mohammad Hariri is currently President of the Board of Directors  and Abdullah Orkun KAYA is CEO of the TTNET,Mohammad Hariri currently serves as Chairman of the Board of Directors and Abdullah Orkun Kaya holds the position of CEO for TTNET,0.4308206906207312,0.6829268292682926,0.30000000000000004,0.517438306405219,1.1578947368421053,0.9657349586486816
He graduated from MIT in 1891  and then received a master 's degree from Harvard University in 1893,He graduated from Harvard University in 1893 and received a Master 's degree from MIT in 1891,He earned his MIT diploma in 1891 and later obtained a Master's degree from Harvard University in 1893,0.27694132751313416,0.5,0.5,0.6380825950594584,1.0588235294117647,0.9615468382835388
In the 2015 federal elections  Gidoni was elected to the Regional Council of Veneto in the Province of Belluno after Tosi was expelled by the regional party,In the 2015 federal election  after Tosi was sidelined by the regional party  Gidoni was elected to the Regional Council of Veneto in the province of Belluno,"In the 2015 federal elections, Gidoni won election to the Regional Council of Veneto in the Province of Belluno following Tosi's expulsion from the regional party",0.5274964121279998,0.6666666666666666,0.5185185185185186,0.47922465972178385,0.9629629629629629,0.979561448097229
Huyghe was born in 1962 in Chile and New York and lives and works in Paris,Huyghe was born in 1962 in Chile and New York  he lives and works in Paris,Huyghe was born in 1962 in Chile and New York and resides and works in Paris,0.7447819789879647,0.875,0.15384615384615385,0.18464489618268853,1.0,0.9958356022834778
The choir also gave concert tours in Israel ( 1987   Australia ( 1988   and Estonia ( 1989  1990  under his leadership,Under his supervision  the choir also gave concert tours in Israel ( 1987   Australia ( 1988  and Estonia ( 1989  1990,"The choir toured Israel (1987), Australia (1988), and Estonia (1989-1990) during its tenure led by him.",0.029785687482868906,0.6285714285714287,0.7931034482758621,0.9702143125171311,0.7619047619047619,0.9256030321121216
They speak a Creole called Baba Malay  which is a colloquial form of Malay  mixed with Hokkien words,They speak a creole termed Baba Malay which is a colloquial form of Malay mixed with Hokkien words,"They use a Creole known as Baba Malay, a colloquial version of Malay blended with Hokkien words.",0.04850329177784818,0.6857142857142857,0.6086956521739131,0.9514967082221518,0.9444444444444444,0.9290471076965332
During its presence at DTM the Audi V8 competed with much smaller and about lighter Mercedes 190  BMW M3  and slightly smaller Opel Omega 3000,The Audi V8 competed with much smaller and lighter Mercedes 190  BMW M3 and somewhat smaller Opel Omega 3000 during its DTM presence,"During its time at DTM, the Audi V8 faced competition from smaller and lighter Mercedes 190, BMW M3, and slightly smaller Opel Omega 3000.",0.20472658408422545,0.6382978723404256,0.5483870967741935,0.7513306534993813,1.0434782608695652,0.9536118507385254
They have 13 dorsal spines  11 to 13 dorsale soft rays  2 anal spines and 11 to 13 anal soft rays,They have 13 dorsal spines  11 to 13 dorsal soft rays  2 anal spines  and 11 to 13 anal soft rays,"They possess 13 dorsal spines, ranging from 11 to 13; they also have 2 anal spines and 11 to 13 anal soft rays.",0.4149398881615811,0.7727272727272727,0.44999999999999996,0.5850601118384189,1.0952380952380953,0.9516366720199585
Although the Village of Friendship Heights is not an established municipality  it was established in 1914 as a special tax district,Although not an established municipality  the Village of Friendship Heights was incorporated as a Special Tax District in 1914,Although Friendship Heights is not recognized as a town  it was created in 1914 as a separate taxing area,0.04127548532835144,0.3684210526315789,0.5769230769230769,0.7432377238927357,1.0,0.8174978494644165
In the team that played the second test  Pakistan made a change  Alimuddin replaced Intikhab Alam,Pakistan made one change in the team that played the Second Test  Alimuddin replaced Intikhab Alam,"In the match where the second Test was played, Pakistan substituted Alimuddin for Intikhab Alam",0.09578261428131493,0.5161290322580646,0.6190476190476191,0.904217385718685,0.9375,0.9131128191947937
In the late 1920s she was a researcher in America at Illinois State University and later Radcliffe College and McGill University,In the late 1920s  she was researcher at Illinois State University in America and later at Radcliffe College and McGill University,"In the late 1920s, she worked as a researcher in America at Illinois State University and then at Radcliffe College and McGill University",0.40188875403207003,0.7727272727272727,0.31818181818181823,0.4316434734826218,1.0952380952380953,0.9816744923591614
The victory over Fei Yi increased Wei 's fame even further,The victory over Fei Yi further increased Wei 's fame,Wei's fame soared even higher after defeating Fei Yi.,0.025518615589394285,0.3,0.8235294117647058,0.974728851365051,0.9,0.8945720195770264
"Sofia Ulrika Liljegren  married surname "" Uttini ""  ( 1765 -- December 6  1795   was a Swedish-Finnish soprano","Ulrika Liljegren  Sofia  married  surname "" Uttini ""  ( 1765 -- 6 December 1795   was a Swedish - Finnish soprano","Sofia Ulrika Liljegren married with the surname ""Uttini"" (1765 - December 6, 1795) was a Swedish-Finnish soprano",0.036259369373675944,0.8125,0.5833333333333333,0.7145260229393707,0.85,0.9937899112701416
It is covered by the integument  deep fascia  platysma and surface fascia,It is ( covered  by the integument  the superficial fascia  the platysma and deep fascia,"It is covered by the integument, deep fascia, platysma, and surface fascia",0.09284854015810712,0.7692307692307692,0.3571428571428571,0.5633164557152188,0.8,0.9905273914337158
ISPS Handa promotes disabled golf and blind golf and offers worldwide management and financial support for a number of tournaments in cooperation with local golf associations,ISPS Handa promotes blind golf and disabled golf  and provides management and financial support to a number of tournaments in cooperation with the local golf associations worldwide,ISPS Handa supports disabled golfing and blind golf through global tournament management and funding partnerships with local golf clubs,0.030609312984281815,0.43478260869565216,0.7,0.9244922550654043,0.7037037037037037,0.965346097946167
The family was ennobled in Estonia  Livonia  Courland  Oesel  Swedish Nobility and Finnish Nobility  Only the last two are still recognized today,The family was noble in Estonia  Livonia  Kurland  Oesel  Swedish nobility and Finnish nobility  only the last two are still recognized today,"The family was honored in Estonia, Livonia, Courland, and Oesel, Swedish Nobility, and Finnish Nobility. Today, only the latter two remain recognized.",0.06908895196867147,0.7272727272727273,0.7096774193548387,0.9309110480313285,1.0,0.8692690134048462
He is sometimes credited as Tashi Wangchuk Tenzing of Australia  usually with a note that he is Tenzing 's grandson,He is sometimes credited as Tashi Wangchuk Tenzing of Australia  usually with a note that he is Tenzing ’ s grandson,"He is sometimes recognized as Tashi Wangchuk Tenzing of Australia, often accompanied by a note stating he is Tenzing's grandson.",0.27117479788645205,0.7804878048780488,0.6,0.7149217729163628,0.9523809523809523,0.9587860107421875
Luke Bryan returned to host the show for his fourth consecutive year  with Dierks Bentley as his co-host,Luke Bryan returned to organise the show for his fourth consecutive year  with Dierks Bentley as his co-host,Luke Bryan returned to host the show for his fourth straight year with Dierks Bentley as his co-host,0.667278568794606,0.8947368421052632,0.11111111111111116,0.1605672916266664,1.0,0.9904370307922363
In Waynesburg  it collects a short stream  known as Little Sandy Creek,At Waynesburg it collects a short stream known as Little Sandy Creek,"In Waynesburg, it gathers a short stream called Little Sandy Creek",0.14889646763005837,0.6956521739130435,0.4666666666666667,0.846049047032414,0.9166666666666666,0.9779258966445923
Thus injective abelian groups are divisible modules in the category of abelian groups  and conversely  every injective group is divisible ( Baer 's criterion,Thus  injective Abelian groups in the category of Abelian groups are divisible modules  and vice versa  every injective group ( baer - criterion  is divisible,"Thus, injective abelian groups are divisible modules within the category of abelian groups, and vice versa; every injective group is divisible according to Baer's criterion.",0.3446568573681592,0.693877551020408,0.5517241379310345,0.5701189457045539,1.0,0.9829952716827393
de Ruiter  who was born in Leiden  played for FC Utrecht  FC Den Bosch  Excelsior  the RKC Waalwijk and FC Emmen,de Ruiter  born in Leiden  performed for RKC Waalwijk  FC Den Bosch  Excelsior  FC Utrecht and FC Emmen,"De Ruiter, born in Leiden, played for FC Utrecht  FC Den Bosch  Excelsior  the RKC Waalwijk and FC Emmen",0.24941747177008258,0.7027027027027027,0.2857142857142857,0.3138425850136991,1.0555555555555556,0.9771015048027039
The constituency was like its neighbour  Dunfermline East  one of the safest seats in Scotland for Labour,Like its neighbour  Dunfermline East  the constituency was one of Labour 's safest seats in Scotland,"The constituency was similar to Dunfermline East, another safe seat for Labour in Scotland",0.0838207273423729,0.39999999999999997,0.6363636363636364,0.9132912228327674,0.875,0.9641404151916504
It is also possible to develop an offline version to download your own bots,It is also possible to develop an off-line version to download your own bots,An offline version can be developed for downloading your own bots,0.08070022674930981,0.4615384615384615,0.6666666666666667,0.8805502997284149,0.7857142857142857,0.9716796875
Eurosta is a species of the Tephritidae family  known in Europe as fruit flies and in North America as wing flies,Eurosta is a genus of the family Tephritidae  known as fruit flies in Europe and Picture wing flies in North America,Eurosta belongs to the Tephritidae family and is commonly referred to as fruit flies in Europe and wing flies in North America,0.41162452358608503,0.6511627906976744,0.36363636363636365,0.8783880049792344,1.0476190476190477,0.9774273037910461
Company sells ice cream  then moves to bake ice cream cones and headquarters is expanding to Baltimore,Company sells ice cream  then moves to bake ice cream cones and Headquarters expands to Baltimore,Company produces ice cream before transitioning to baking ice cream cones; its headquarters is growing in Baltimore,0.04091032653880249,0.6060606060606061,0.6818181818181819,0.9533723109762378,1.0625,0.8693273067474365
On December 22  1862  to reorganize the Washington territory and form the new Montana territory,738 on December 22  1862  to reorganize the Washington Territory and form the new Montana Territory,"On December 22, 1862, to reorganize the Washington territory and create the new Montana territory",0.4961577855632883,0.9032258064516129,0.375,0.4696375403904446,0.9375,0.9820404052734375
A film director Amir Yatsiv and film critic Larysa Malyukova discussed the rare genre of the animated documentary,The film director Amir Yatsiv and film critic Larysa Malyukova discussed the rare genre of the animated documentary,A film director Amir Yatsiv and film critic Larysa Malyukova talked about the unique animated documentary genre.,0.5005235054902094,0.6857142857142857,0.4,0.4366360394481297,0.9444444444444444,0.9583301544189453
Petina Gappah was born in Zambia  in Copperbelt Province,Petina Gappah was born in the province of Copperbelt in Zambia,Petina Gappah was born in Zambia's Copperbelt Province,0.3864911638244346,0.6,0.2222222222222222,0.4752642022392679,0.7272727272727273,0.9922842979431152
"It is widespread in Europe  but it is never as common as "" L. sponsa ""","It is widespread in Europe but is never as common as "" L. sponsa ""","It's prevalent across Europe but less frequent than ""L. sponsa"".",0.027070895591454463,0.41666666666666663,0.9,0.9755052407291073,0.6666666666666666,0.9510091543197632
The Predator has been licensed for sale to Egypt  Morocco  Saudi Arabia and the UAE,The Predator has been licensed for sale to Egypt  Morocco  Saudi Arabia  and UAE,"The Predator has been licensed for sale to Egypt, Morocco, Saudi Arabia, and the UAE",0.515308162434768,0.9655172413793104,0.3529411764705882,0.4171766045847346,1.0714285714285714,0.9870379567146301
Thangpalkot is a village in Nepal in the Sindhupalchok district of Central Nepal and had a population of 2786 at the time of the 1991 population census,Thangpalkot is a village in Nepal in the Sindhupalchok District of central Nepal  At the time of the 1991 Bagmati Zone census it had a population of 2786,"Thangpalkot is a village located in Nepal's Sindhupalchok district, situated in central Nepal, with a population of 2, 786 according to the 1991 census.",0.14732494491389783,0.5283018867924528,0.6333333333333333,0.8464068346227298,0.8571428571428571,0.9707649946212769
Yıkılgan is a village in the district of Amasya  Turkey  province Amasya,Yıkılgan is a village in the Amasya district in the province of Amasya  Turkey,"Yıkılgan is a village located in the Amasya district of the province of Amasya, Turkey",0.41374412020518814,0.9090909090909091,0.15384615384615385,0.7592799870933877,1.0714285714285714,0.994339108467102
Ashe was spoken in Japanese by Mie Sonozaki in English and by Kari Wahlgren,Ashe was voiced by Mie Sonozaki in English and by Kari Wahlgren in Japanese,Ashe was spoken in Japanese by Mie Sonozaki and Kari Wahlgren,0.12067498571385657,0.64,0.08333333333333337,0.4215367986873584,0.7857142857142857,0.9820659160614014
Luke binds Ashley with tape  then forces her to play truth or dare,Luke binds Ashley with duct tape  then forces her to play truth or dare,Luke tapes Ashley together before making her play truth or dare,0.2054409797707584,0.56,0.5882352941176471,0.7750073172571563,0.7857142857142857,0.9218718409538269
In physics confocal ellipsoids appear as equipotential surfaces,Confocal ellipsoids appear in physics as equipotential surfaces,"In physics, confocal ellipsoids manifest as equipotential surfaces.",0.08783602619713961,0.625,0.5454545454545454,0.9121639738028604,1.0,0.9892445206642151
On September 15  2015  Johnson signed with the Polish team SCM CSU Craiova  Johnson signed on 17 July 2016 with the Romanian team Stal Ostrów Wielkopolski,On September 15  2015  Johnson signed with Polish team SCM CSU Craiova  On July 17  2016  Johnson signed with Romanian team Stal Ostrów Wielkopolski,"On September 15, 2015, Johnson joined the Polish team SCM CSU Craiova. He signed for Romania's Stal Ostrów Wielkopolski on July 17, 2016.",0.18126265677284004,0.6,0.5517241379310345,0.7836873302110042,0.9583333333333334,0.9488972425460815
Karthik is the brother of the actress Sridevi and nephew of the actress Maheswari,Karthik is the brother of actress Sridevi and the nephew of actress Maheswari,Karthik is the brother of actress Sridevi and the nephew of actress Maheswari,1.0,1.0,0.0,0.5654955357944,1.0,0.9982936382293701
In 1989 he travelled to South Africa  Johannesburg and Angola  Mozambique on a peace-seeking mission,In 1989 he travelled on a peace-seeking mission to Mozambique  Johannesburg and Angola  South Africa,"In 1989, he went to South Africa's Johannesburg and Angola/Mozambique on a quest for peace",0.04701040821391918,0.42424242424242425,0.6363636363636364,0.9479744311919241,1.0,0.9489218592643738
Creswell is served by the weekly Roanoke Beacon newspaper from Plymouth  NC  and the daily Washington Daily News from Washington  NC,Through the weekly Roanoke Beacon newspaper from Plymouth  NC  and the daily Washington Daily News from Washington  NC is operated by Creswell,"Creswell is supplied by the weekly Roanoke Beacon paper from Plymouth, NC, and the daily Washington Daily News from Washington, NC",0.4126749386397027,0.7441860465116279,0.38095238095238093,0.5075415121729352,0.9545454545454546,0.9437834024429321
He lived in Italy for ten years and won the classic Bardolino race in Turin for six years in a row from 2001 to 2006,Living in Italy for ten years  he won The Bardolino classic race in Turin  Italy for six years in a row  from 2001 to 2006,He resided in Italy for ten years and triumphed in the classic Bardolino race annually for six consecutive years from 2001 to 2006,0.29107087297820256,0.6250000000000001,0.36,0.5827618412505595,0.92,0.9332168698310852
In Kyle 's body  Parallax captured Hal Jordan  Guy Gardner  and John Stewart and brought them to Qward,Parallax captured John Stewart  Guy Gardner  and Hal Jordan in Kyle 's body  bringing them to Qward,"In Kyle's body, Parallax gathered Hal Jordan, Guy Gardner, and John Stewart and transported them to Qward",0.08513012360883548,0.39999999999999997,0.5652173913043479,0.7814115542239696,1.0,0.9326795339584351
It is also convenient to sometimes define the purely covariant version by,It is also convenient to sometimes define a purely covariant version by,It's convenient to occasionally define the pure covariant form by,0.04594899010019892,0.6086956521739131,0.625,0.9428088563750888,0.8333333333333334,0.871301531791687
"In 2017  a book of straight photography "" People in Cars ""  published in LA in the early 1970 ’ s  was made","In 2017  a book of straight photography published in the early 1970s in LA was made  "" People in Cars  ""","In 2017, an album of street photography titled ""People in Cars,"" originally published in Los Angeles during the early 1970s, was released.",0.03182084684007777,0.4878048780487805,0.78125,0.9695931749768673,1.0476190476190477,0.7705312967300415
Zinovjev 's works have been so far performed by Oulu Symphony Orchestra  Lahti Symphony Orchestra  Kymi Sinfonietta  Finnish Radio Symphony Orchestra and Avanti,So far Zinovjev 's works have been performed by the Finnish Radio Symphony Orchestra  the Lahti Symphony Orchestra  the Kymi Sinfonietta  the Oulu Symphony Orchestra and the Avanti,"Zinovjev's compositions have been widely performed by orchestras such as the Oulu Symphony Orchestra, Lahti Symphony Orchestra, Kymi Sinfonietta, Finnish Radio Symphony Orchestra, and Avanti",0.08088426512311028,0.6666666666666666,0.5714285714285714,0.9246243488153754,0.8928571428571429,0.9535138010978699
The 2014 bid is more compact than the 2010 project  due to the elimination of the Ramsau  St. Johann and Kitzbühel venues,The 2014 offer is more compact than the 2010 project due to the disappearance of the venues Kitzbühel  St. Johann and Ramsau,The 2014 bid is smaller than the 2010 project because it dropped the Ramsau  St. Johann and Kitzbühel venues,0.19481777085025112,0.5116279069767442,0.4347826086956522,0.5144935535209139,0.8636363636363636,0.9243593811988831
The large surface of black is shaded with blue first and then with green,The large area of black is first shaded with blue and then with green,A large area is covered in black; it's initially shaded with blue before being tinted green.,0.08012120435729668,0.45161290322580644,0.7916666666666666,0.9308281577179452,1.1428571428571428,0.8126450777053833
He was elected President of the Assam Football Association and the Assam Sports Council for several terms  and he was also Vice-President of the Assam Cricket Association,He was elected President of the Assam Football Association and the Assam Sports Council for several terms  he was also the Vice-President of the Assam Cricket Association,"He served as President of the Assam Football Association and Assam Sports Council multiple times, and was also Vice-President of the Assam Cricket Association.",0.4163612759270387,0.7547169811320756,0.3913043478260869,0.5142542565115207,0.8888888888888888,0.9370682239532471
"She became the founder of the Inner Healing Movement and was the author of "" The Healing Light ""","She became the founder of the Inner Healing Movement and was the author of "" Healing Light ""","She founded the Inner Healing Movement and authored ""The Healing Light"".",0.20196532338767575,0.6666666666666666,0.6470588235294117,0.8155853185505345,0.6111111111111112,0.9205249547958374
On March 16  1494  Maximilian Bianca Maria Sforza was married,Bianca Maria Sforza was married to Maximilian on 16 March 1494,"On March 16, 1494, Maximilian Bianca Maria Sforza was wed",0.27338535134616687,0.380952380952381,0.46153846153846156,0.5481989981950777,0.9090909090909091,0.9586222171783447
The resolution has been signed by almost all PBS representatives ( Parti Bersatu Sabah  in Sri Gaya,The resolution was signed by almost all Parti Bersatu Sabah ( PBS  representatives in Sri Gaya,"The resolution was endorsed by most PBS representatives, including those from Parti Bersatu Sabah in Sri Gaya",0.13644865147125176,0.625,0.5833333333333333,0.6649295920485249,1.0625,0.9258149266242981
"He went to Al and said  "" you have lost a father "" and "" I 've lost a son ""","He went to Al and said  "" You have lost a father "" and "" I lost a son ""","He went to Al and said, ""You've lost a father,"" and ""I've lost a son.""",0.23199296989247725,0.9090909090909091,0.65,0.7829689561873577,0.75,0.9778841733932495
The ports of Massachusetts alone employed an average of 183 vessels in northern fisheries between 1771 and 1775 and 121 in the southern,Between 1771 and 1775 the Massachusetts ports alone employed an average of 183 vessels in the northern fishery  and 121 in the southern,"The ports of Massachusetts employed an average of 183 fishing vessels each year between 1771 and 1775, and 121 vessels annually during the southern period",0.24099029169501873,0.4999999999999999,0.46153846153846156,0.6755086785067201,1.0869565217391304,0.9165470004081726
The 147th and 260th units were later reorganized as 147th Field Artillery - Battalions,The 147th and 260th units were later reorganized as the 147th Field Artillery Battalions,The 147th and 260th units were later reformed into 147th Field Artillery Battalions,0.6207106843779346,0.8148148148148148,0.33333333333333337,0.4515501907795242,0.9285714285714286,0.9733744859695435
In Laurens  New York  the Otego Creek flows to the Wharton Creek,The Otego Creek flows into the Wharton Creek in Laurens  New York,In Laurens  New York  the Otego Creek empties into the Wharton Creek,0.5216948600244291,0.5833333333333334,0.33333333333333337,0.3659533722953139,1.0,0.9402124881744385
The first edition of the tournament won Eduardo Schwank versus Ricardo Mello with 6 -- 4  6 -- 2 in the final,Eduardo Schwank won the first edition of the tournament against Ricardo Mello 6 -- 4  6 -- 2 in the final,The inaugural edition of the tournament saw Eduardo Schwank defeat Ricardo Mello 6 -- 4  6 -- 2 in the championship.,0.5923136157487711,0.6842105263157895,0.40909090909090906,0.5127876229796767,1.0,0.9110440015792847
"The species was first formally collected by English botanist James Edward Smith in "" Annals of Botany "" in 1805  The type was described in Port Jackson","The species was first formally collected in 1805 by the English botanist James Edward Smith in "" Annals of Botany ""  a species described in Port Jackson","The species was initially collected by English botanist James Edward Smith in ""Annals of Botany"" in 1805. Its type specimen was described in Port Jackson.",0.2806013453556149,0.72,0.48275862068965514,0.5913110670995321,0.9259259259259259,0.9359818696975708
After Candice 's eviction  Spencer would be nominated again for three consecutive evictions  but was spared each time at the expense of Judd  Jessie and Helen,After Candice 's eviction  Spencer was once again nominated for three consecutive evictions  but each time spared at the expense of Judd  Jessie and Helen,"After Candice's eviction, Spencer would be nominated three times consecutively; however, he was always saved at the expense of Judd, Jessie, and Helen.",0.1188291862971754,0.6530612244897959,0.6756756756756757,0.799733382473885,0.92,0.9108967781066895
Chabrian Jattan is a village in the Mirpur Tehsil of Azad Kashmir of Mirpur District  Pakistan,Chabrian Jattan is a village in Mirpur Tehsil of the Mirpur District of Azad Kashmir  Pakistan,"Chabrian Jattan is a village located in Mirpur Tehsil of Azad Kashmir, Pakistan",0.4181117364345025,0.8275862068965517,0.3125,0.5956156202366925,0.8125,0.9907928109169006
