sentence1	sentence2	label
rapper eminem mentions dee barnes in his song guilty conscience , in which dr. dre is featured .	rapper eminem mentions dee barnes in his song guilty conscience , in which dr. dre is heard .	1
mir jafar , commander of alivardi , freed syed ahmed and his family .	alivardi 's commander mir jafar freed syed ahmed and his family .	1
it is also known from one location on the mainland los angeles county coast at the portuguese bend nature preserve , on the palos verdes peninsula of california .	it is also from a location on the mainland los angeles county coast at the portuguese bend nature preserve , known as palos verdes peninsula of california .	1
the mentioned scientists adam adores are : pythagoras , galileo galilei , nicolaus copernicus , isaac newton , nikola tesla , charles darwin , and albert einstein	the scientists mentioned , whom adam reveres , are : pythagoras , galileo galilei , nicolaus copernicus , albert einstein , nikola tesla , charles darwin and isaac newton .	1
"at bhcc , phillips brooks preached his first sermon and his christmas carol "" o little town of bethlehem "" had its last performance ."	"phillips brooks preached its first sermon at bhcc and its christmas song "" o little town of bethlehem "" had its last performance ."	1
in 2009 , it was won by australian martin fryer , the world champion of the 24-hour race in 2008 , and in 2008 by ryoichi sekiya .	in 2009 it was won by australian martin fryer , the 2008 world champion of 24-hour racing , and in 2008 by ryoichi sekiya .	1
"the episode was written by freelancer dan vebber , though "" the simpsons "" executive producer matt selman received the idea for it ."	"the episode was written by freelancer dan vebber , though "" the simpsons "" executive producer matt selman received the idea for this ."	1
the music was written by ms baburaj and the lyrics by poovachal khader , sreemoolanagaram vijayan and bichu thirumala composed .	the music was written by ms baburaj and lyrics was composed by poovachal khader , sreemoolanagaram vijayan and bichu thirumala .	1
wayne black and kevin ullyett won in the final 6 -- 3 , 6 -- 4 , against jonas björkman and todd woodbridge .	wayne black and kevin ullyett won 6 : 3 , 6 : 4 in the finals against jonas björkman and todd woodbridge .	1
enzo nahuel copetti ( born january 16 , 1996 ) is an argentine professional footballer who plays as a midfielder at primera b nacional at atlético de rafaela .	enzo nahuel copetti ( born 16 january 1996 ) is an argentine professional footballer who plays as a midfielder for primera b nacional side atlético de rafaela .	1
"the name "" macaire "" appears to have several claims to origin : it was a male name and is currently considered a male or female name ."	"the name "" macaire "" appears to have several claims of origin . it was a male name and currently is considered a male or female name ."	1
durno 's tenure with the ducks only lasted one month before he was traded to the nashville predators for shane endicott on january 26 , 2007 .	durno 's tenure with the ducks lasted only a month before he was traded on january 26 , 2007 with the nashville - predators for shane endicott .	1
estimates of correlations between variables are weakened ( diluted ) by measurement error .	estimates of correlations between variables are diluted by measurement defects ( weakened ) .	1
irvine park in orange , california is a park that became orange county 's first regional park in 1897 .	irvine park in orange , california , is a park that became the first regional park in orange county in 1897 .	1
the museum building retains its classical style of oriental modern architecture through the standing bricks on the southeast corner of the building and the european image of the foyer .	the museum building retains its classic style of oriental modern architecture through the standing bricks on the southeast corner of the building and the european image of the foyer .	1
relations between fiji and solomon islands are diplomatic and other bilateral relations between the republic of fiji and the solomon islands .	fiji -- solomon islands relations are diplomatic and other bilateral relations between the republic of fiji and solomon islands .	1
philip norman , the biographer of the beatles , wrote that charles sutcliffe was a heavy drinker and physically cruel to his wife , which the young sutcliffe had watched .	the beatles ' biographer , philip norman , wrote that charles sutcliffe was a heavy drinker and physically cruel to his wife , which the young sutcliffe had witnessed .	1
ristretto is traditionally , a short shot of espresso extracted with the normal amount of ground coffee , but made with about half the amount of water .	traditionally , ristretto , a short shot of espresso is extracted with the normal amount of ground coffee , but produced with about half of the water quantity .	1
the role of the corpus callosum in epilepsy is the interhemispheric transmission of epileptiform discharges .	the role of the corpus callosum in epilepsy is the interhemispheric transmission of epileptiform discharge .	1
they are not only hard to religious , but they are some of the most agricultural areas in canada .	they are not only heavily religious , but they are some of the most agricultural areas in canada .	1
it heard the cases in civil law , criminal law and cases concerning the conflict of competences between the military , police and civil courts .	it heard the cases in criminal law , civil law , and cases involving the conflict of jurisdiction between the military , police and civil courts .	1
frank morison ( january 1 , 1881 - september 14 , 1950 ) , ( pseudonym albert henry ross ) , was an english advertising agent and freelance writer .	frank morison ( 1 january 1881 -- 14 september 1950 ) , ( pseudonym albert henry ross ) , was an english advertising agent and freelance writer .	1
"it was also broadcast by tv9 before their produced their own news programmes "" berita tv9 "" respectively ."	"it was also broadcast by tv9 before they produced their own news programmes "" berita tv9 "" ."	1
practiced medicine in pleasant valley , new york , until april 1888 . he moved to brooklyn , new york , in 1888 and continued the practice of medicine .	until april 1888 , he practiced medicine at the pleasant valley , new york , where he moved to brooklyn , new york , in 1888 , and continued the practice of medicine .	1
the album was recorded in six different sessions at both santa monica sound records in santa monica , california and westlake recording studios in los angeles .	the album was recorded in six different sessions , both at santa monica sound records in santa monica , california , and at westlake recording studios in los angeles .	1
parallax captured john stewart , guy gardner , and hal jordan in kyle ' s body and brought them to qward .	in kyle 's body , parallax captured hal jordan , guy gardner , and john stewart and brought them to qward .	1
the nette is a left river in rhineland-palatinate , germany , a small tributary of the rhine .	the nette is a left river in rhineland-palatinate , a small tributary of the rhine .	1
the district 's linguistic composition is 94.94 % swedish and 5.06 % finnish .	the district 's linguistic makeup is 94.94 % swedish , and 5.06 % finnish .	1
other types of course offered by the department include online courses , short courses , weekly classes , day and weekend courses and summer schools .	other types of courses offered by the department include short courses , online courses , weekly classes , day and weekend courses and summer schools .	1
brendan mcmanamon ( born 1982 ) is a gaelic football player for ireland and st judes in dublin .	brendan mcmanamon ( * 1982 ) is a gaelic football player for ireland and st judes in dublin .	1
its revolutionary muskets ( 1794 ) were followed by the first american springfield rifle and the famous m1 garand and m14s .	on its revolutionary muskets ( 1794 ) were followed by the first american springfield rifle and the famous m1 garand and m14s .	1
"blauburger gives good yields and is particularly resistant to "" botrytis cinerea "" , but is susceptible to mildew down ."	"blauburger gives good yields and is particularly resistant to "" botrytis cinerea "" , but is susceptible to mildew ."	1
from there it flows downward into the valley through a minimally developed series of swamps and ponds , south but trending further to the west .	from there , through a minimally developed series of swamps and ponds , it flows south into the valley , but to the south further west .	1
alex brown ( born september 30 , 1992 ) is an english footballer who plays for dartford as central or right-wing midfielder .	alex brown ( born 30 september 1992 ) is an english footballer who plays as a central or right-sided midfielder for dartford .	1
winner - effects were shown when established dominant chicks were placed in a study by drummond against inexperienced chicks .	winner effects were shown when established dominant chicks were placed against non-experienced chicks in a study by drummond .	1
back in england , benny sharkey beat sonny lee before suffering only the fifth defeat of his career when he was disqualified against watson for a low blow .	benny sharkey beat sonny lee in england before he suffered the fifth defeat of his career when he was disqualified for a low blow against watson .	1
the headquarters of the great western railway are located in shaunavon .	the great western railway headquarters are located in shaunavon .	1
the series was created by john ashley and frank lupo and was produced by robert palm as an executive .	the series was created by john ashley and frank lupo and executive produced by robert palm .	1
"the allmusic review by michael erlewine distinguished the album with 4 ½ stars and stated : "" another excellent album with sonny clark and pianist green "" ."	"the allmusic review by michael erlewine awarded the album 4 ½ stars and stated "" another excellent album with sonny clark and pianist green "" ."	1
another new bridge was built at neak leung on the phnom penh to ho chi minh highway 1 with japanese government assistance , and opened in 2015 .	another new bridge was built by neak leung at the phnom penh to ho - chi - minh - highway 1 with japanese government assistance and opened in 2015 .	1
he has a norwegian mother and a portuguese father and spent a part of his childhood in lisbon .	he has a norwegian mother and a portuguese father , and spent part of his childhood in lisbon .	1
"he supported walter brennan in "" maryland "" ( 1940 ) and john barrymore in "" the large profile "" ( 1940 ) ."	"he supported walter brennan in "" maryland "" ( 1940 ) and john barrymore in "" the great profile "" ( 1940 ) ."	1
she was born on 18 december 1814 in litchfield , ohio , but later located in hebron , connecticut .	she was born in litchfield , ohio on december 18 , 1814 but later settled in hebron , connecticut .	1
the church formerly contains an organ now in the central methodist church , saltergate , chesterfield .	the church formerly contains an organ in the central methodist church , saltergate , chesterfield .	1
thomas pratt ( 1837 -- 6 march 1917 ) , also known as tame parata , was a māori and a liberal party member of parliament in new zealand .	tame parata ( 1837 - march 6 , 1917 ) , also known as thomas pratt , was māori and a member of the liberal party in new zealand .	1
in the substantia nigra , dat is localized to axonal and pre- and post-synaptic ( i.e. , dendritic ) plasma membranes .	in the substantia nigra , dat is localized to axonal and pre- and post-synaptic ( dendritic ) plasma membranes .	1
károli started his school in nagykároly and finished in brassó . in 1556 he went to the wittenberg academy . in 1566 he ordered the synod of gönc .	károli started his school in nagykároly , graduated in brassó , went to the wittenberg academy in 1556 and ordered the synod of gönc in 1566 .	1
he debuted in 2012 making only 1 appearance and then played 4 times the following year .	he debuted only 1 performance in 2012 and then played 4 times the following year .	1
the sssi covers an area of 190,3 hectares , while the sac has 168.3 hectares .	the sssi has an area of 190.3 hectares , while the sac comprises 168.3 hectares .	1
in 2011 , luxdev managed 115 projects and programmes and disbursed a total of 78,323,358 euros .	in 2011 luxdev managed 115 projects and programmes and disbursed a total amount of 78,323,358 euros .	1
when mackey was killed while in the company of crowley , aceveda dedicated himself to bringing him down .	when mackey was killed while he was in the company of crowley , aceveda dedicated himself to bringing him down .	1
he played for the chicago cubs for 10 matches during the 1991 season kansas city royals and four games during the 1992 season in kansas city royals .	he played for the chicago cubs for ten games during the 1991 kansas city royals season and four games during the 1992 kansas city royals season .	1
"he also painted in the certosa di san martino , where he worked in the "" coro dei conversi "" and "" quarto del priori "" ."	"he also painted in the certosa di san martino , where he worked in the "" coro dei conversi "" and the quarto del priori "" ."	1
the beta - dose acute effects of dependent radiation on the skin are as follows :	the beta dose acute effects of dependent radiation on skin are as follows :	1
judith has even tried to be friends with alan ; however , it was extremely difficult for him to be happy for the woman who ruined his life .	judith even tried to be friends with alan , but it was extremely difficult for him to rejoice for the woman who has ruined his life .	1
anthimus vii responded to their request by suggesting that konstantinos psachos was a suitable person for this post .	patriarch anthimus vii responded to their request by suggesting that konstantinos psachos was a suitable person for this post .	1
the fully completed action plan , published on 3 march 2006 , will be placed directly in the hands of the other ministers by ministerial members of the task force .	the completed action plan , published on 3 march 2006 , will be placed by ministerial members of the task force directly in the hands of other ministers .	1
it was established in january 2005 as a low-cost , short-article alternative to the mainstream press .	it was established in january 2005 as a cost-effective short-article - alternative to the mainstream - press .	1
in 1986 , south africa supported the coup d'état in lesotho which brought justin lekhanya to power .	south africa supported the coup d 'état in lesotho in 1986 , which brought justin lekhanya to power .	1
in 1988 , emmis broadcasting acquired the license of wnbc and moved wfan from 1050 to 660 am .	in 1988 , emmis broadcasting acquired the license of wnbc and moved wfan from 1050 to 660 .	1
mitch clarke faced iaquinta at ufc 173 on may 24 , 2014 .	mitch clarke opposed iaquinta at ufc 173 on 24 may 2014 .	1
on january 16 , 2009 , hollins was traded to the dallas mavericks along with matt carroll in exchange for desagana diop .	on january 16 , 2009 , hollins was traded with matt carroll in exchange for desagana diop to dallas mavericks .	1
the requirement for the assembly was maintained in 2004 , but was dropped for those seeking membership of the executive board .	the requirement for the assembly was maintained in 2004 , but was dropped for those seeking board membership .	1
most municipalities are located on the islands of the sulu sea , two of them , mapun and the turtle islands , located in the sulu archipelago .	most of the municipalities are located on the islands in the sulu sea . two of them , mapun , and turtle islands lie within the sulu archipelago .	1
he was appointed successor to bishop brian king in 2002 and is the first anglican bishop in australia to have a chinese ethnic background .	lee was appointed in 2002 to replace bishop brian king . he is the first anglican bishop in australia to have a chinese ethnic background .	1
""" holocaust "" , inaugurated in lincoln park in november 1984 , was created by the sculptor george segal ."	""" holocaust , "" dedicated in november 1984 in lincoln park , was created by the sculptor george segal ."	1
"his role in "" the mechanic "" was worked positively by critics in both the united states and the united kingdom ."	"his role in "" the mechanic "" was positively revived by the critics both in the united states and the united kingdom ."	1
bessie married parnell john parnell , daughter of john peter featherston , county wicklow , ireland in 1871 .	in 1871 bessie parnell married john parnell , daughter of john peter featherston , of county wicklow , ireland .	1
black black lake drains grass lake and flows north before emptying in grass creek , near rossie , new york .	black lake drains grass lake and flows north before emptying into grass creek near rossie , new york .	1
camm decided that both engines would be used : the tempest mk 5 had fitted with the napier sabre , while the tempest mk 2 was the bristol centaurus .	camm decided that both machines would be used : the tempest mk 5 had fitted with napier sabre , while the tempest mk 2 was the bristol centaurus .	1
"owen believed his utopian community would create a "" social environment "" based on his ideals of superior social , intellectual and physical reform ."	"owen believed that his utopian community would create a "" social environment , based on his ideals of superior social , intellectual , and physical reform ."	1
most incidents occurred at donetsk , yasinuvata , oleksandrivka , kruta balka and spartak airport .	most of the incidents occurred at donetsk airport , yasinuvata , oleksandrivka , kruta balka and spartak .	1
hendrik dreekmann defeats pete sampras 7 -- 5 , 6 -- 2 , 6 -- 0	hendrik dreekmann defeated pete sampras 7 -- 5 , 6 -- 2 , 6 -- 0	1
the friend of dantès , sidney blackmer ( fernand mondego ) , accompanies him to the jail .	the friend of dantès , fernand mondego ( sidney blackmer ) , accompanies him to the jail .	1
the climate during this period was a mixture of two different seasons , of a dry season and of a shorter rainy season .	during this time the climate was a mixture of two different seasons , a dry season and a shorter rainy season .	1
"on september 15 , 1932 , sarawabi "" sank due to poor stability and capsized north of keelung near taiwan ."	"on 15 september 1932 , "" sarawabi "" sank due to poor stability and capsized north of keelung near taiwan ."	1
a brunch forum with presidential candidates sponsored by chris wallace , originally intended to be housed by the new hampshire republican party , was planned to be broadcast on fox news .	a brunch forum sponsored by chris wallace with presidential candidates , originally to be housed by the new hampshire republican party , was planned for broadcast on fox news .	1
on march 16 , 1494 , maximilian married bianca maria sforza .	bianca maria sforza was married to maximilian on 16 march 1494 .	1
in 1981 , freleng and depatie sold dfe films to marvel comics , and freleng returned to warner bros .	in 1981 , freleng and depatie sold dfe movies to marvel comics and freleng returned to warner bros .	1
top gear hyper bike is a motorcycle racing game for the nintendo 64 , developed by kemco and published by snowblind studios .	hyper bike is a motorbike racing game for the nintendo 64 , developed by kemco and published by snowblind studios .	1
bay of arauco or bahia de araucan , is a bay located on the coast of the arauco province , of the bío bío region of chile .	the bay of arauco or bahia de araucan is a bay on the coast of the province of arauco , in the region bío bío in chile .	1
tommy watt ( october 31 , 1925 , bristol , may 20 , 2006 , glasgow , england ) was a scottish jazz bandleader .	tommy watt ( 31 october 1925 , bristol-20 may 2006 , glasgow , england ) was a scottish jazz bandleader .	1
the name appears to have been current among regional scholars of the london-welsh societies and the welsh eisteddfodau in wales .	the name appears to have been current among the regional scholars of london - welsh - societies and the welsh eisteddfodau in wales .	1
the 1975 -- 76 national basketball association season was the 30th season of the nba .	the 1975 -- 76 season of the national basketball association was the 30th season of the nba .	1
he combines his commitments as a professional rugby player with a full-time studies at the university of birmingham .	he combines his commitments as a professional rugby player with a full-time degree at university of birmingham	1
perigea - bahamica is a moth in the family noctuidae it is collected in the bahamas the species was found in monroe county , florida , in 2012 .	perigea bahamica is a moth in the family noctuidae . it is collected on the bahamas . the species was found in monroe county , florida , in 2012 .	1
in us the film earned $ 360,000 , uk -- $ 157,000 , mid-east -- $ 300,000 and australia -- nz -- $ 150,000 .	in the usa , the film earned 360,000 us dollars , uk -- 157,000 , mid-east -- 300,000 and australia -- nz -- 150,000 .	1
a road was built by the government from rotorua to ruatahuna in 1901 to end the isolation of tūhoe by opening up the first motor road .	a road was built by the government in 1901 from rotorua to ruatahuna to end the isolation of tūhoe by opening the first motorway .	1
joe was born in quincy , massachusetts on march 27 , 1929 and grew up in somerville , massachusetts .	joe was born on march 27 , 1929 in quincy , massachusetts , where he grew up in somerville , massachusetts .	1
noa can also be used in the calculation of free cash flow ( fcf ) and hence in the discounted cash flow model .	noa can also be used in the calculation of free cash flow ( fcf ) and therefore the discounted cash flow model .	1
in 1928 , his eldest son , the third baronet , died unmarried and was replaced by his nephew , the second baronet .	his eldest son , the third baronet , died unmarried in 1928 and was succeeded by his nephew , the second baronet .	1
the secretary at mcmann and tate was played by various actresses , including marcia wallace ( ten appearances ) and jill foster .	betty , the secretary at mcmann and tate , was played by various actresses , including marcia wallace ( ten appearances ) and jill foster .	1
sakura spirit is a 2014 visual novel developed by winged cloud and developed by sekai project .	sakura spirit is a 2014 visual novel published by winged cloud and developed by sekai project .	1
in september 1994 , anton married lesley gray anton .	anton married lesley gray in september 1994 .	1
kumutrampatti is a small village close to madurai district ( kottampatti gateway ) in tamil nadu .	kumutrampatti is a small village near madurai district ( gateway to kottampatti ) in tamil nadu .	1
""" welcome to my living room "" was filmed in sydney , australia in august 2005 , with additional footage filmed in temecula , california in november 2006 ."	""" welcome to my living room "" was filmed in august 2005 in sydney , australia , with additional footage that was shot in november 2006 in temecula , california ."	1
pandabeswar cd block had 1 general college with 1,007 students , 257 institutions for special and non-formal education with 9,690 students	the pandabeswar cd block had 1 general college with 1,007 students , 257 institutions for special and non-formal education with 9,690 students	1
after his death , kellow 's widow mary moved to sydney with her daughter mary hope kellow .	after his death kellow with mary and her daughter mary hope kellow moved to sydney .	1
rodney waschka ii is an american composer known for his theatrical compositions and his algorithmic works .	rodney waschka ii is an american composer , known for his theatre compositions and his algorithmic works .	1
schools that were closed when harlem consolidated was formed include lovejoy school ( district no . 49 ) in harlem township .	schools that were closed when harlem consolidated was formed include the lovejoy school ( district no . 49 ) in harlem township .	1
chronic ischemia was first described in 1895 while chronic disease was first described in the 1940s . acute mesenteric disease was initially known as angina abdominis .	chronic ischemia was first described in 1895 , while chronic disease was first described in the 1940s : the acute mesenterial disease was initially known as angina abdominis .	1
on the line between market harborough and hallaton , there was once a nottingham train station .	there was once a nottingham railway station on the line between market harborough and hallaton .	1
""" soul sound "" received mixed positive reviews from critics ."	""" soul sound "" received mixed to positive reviews from critics ."	1
""" countdown "" is the sixth single by the japanese singer hyde , and the first single from his third solo album "" faith "" ."	""" countdown "" is the sixth single by japanese singer hyde , and the first single from his third solo album "" faith "" ."	1
the response of the observable formula _ 5 to a time-dependent field formula _ 10 is	the observable formula 5 response to a time-dependent field formula 10 is :	1
another important route that crossed the palmyra area included the road that led from the settlement bindnagle to campbelltown , which is now the pa 117 .	another important route that crossed the palmyra area included the road which led from the bindnagle settlement to campbelltown , which is now pa 117 .	1
wine country is located in the cloverdale , as part of the alexander valley ava .	wine country is located in the cloverdale , being part of the alexander valley ava .	1
the 1883 american association finished with a 54 - 42 record , fourth place in the new york metropolitans .	the 1883 american association finished fourth in the new york metropolitan with a record 54-42 .	1
he sent his brother , the younger cyrus , to relieve tissaphernes of his command over lydia .	he sent his brother , cyrus the younger , to relieve tissaphernes of his command of lydia .	1
the bârnărel river is a tributary of the river stejioara in romania .	the bârnărel river is a tributary of the stejioara river in romania .	1
"the title and lyrics refer to the renaissance portrait "" mona lisa "" painted by leonardo da vinci ."	"the title and text refer to the portrait of renaissance painted by leonardo da vinci "" mona lisa "" ."	1
the climate during this period was a mixture of two different seasons , a rainy season and a shorter dry season .	during this time the climate was a mixture of two different seasons , a rainy season and a shorter dry season .	1
he was captured , with 18 other murdered soe officers , at the gross-rosen concentration camp in lower silesia in july or august 1944 .	in july or august 1944 , he was captured in lower silesia with 18 other murdered soe officers in the groß-rosenen concentration camp .	1
giedraitis is a polish family name , the lithuanian language version is giedroyć .	giedraitis is a polish language family name . the lithuanian-language version is giedroyć .	1
because a linear combination with integer coefficients of algebraic integers is again an algebraic integer , this proves the statement .	since a linear combination with integer coefficients of algebraic integers is an algebraic integer , this proves the statement .	1
petina gappah was born in zambia , in copperbelt province .	petina gappah was born in zambia in the province of copperbelt .	1
the renovation of the building was completed in spring 2008 and inaugurated on 17 april 2008 under the new name of william e. macaulay honors college .	the building 's renovation was completed in spring 2008 and dedicated under the new name of william e. macaulay honors college on april 17 , 2008 .	1
from 1964 to 1968 , sr 82 continued past its current end north on alemany boulevard to bayshore boulevard in san francisco ( see below ) .	from 1964 to 1968 , the sr 82 continued at its current end north on alemany boulevard to the bayshore boulevard in san francisco ( see below ) .	1
ogbunka is a town in orumba south local government area of anambra state , nigeria .	ogbunka is a city in orumba south local government area of anambra state , nigeria .	1
in february 2011 , meadwestvaco sold its envelope products business , including the colombian brand handling , to cenveo corporation 's quality park envelope products group .	in february 2011 , meadwestvaco sold its envelope products business including the columbian brand envelope to cenveo corporation 's quality park envelope products group .	1
during portuguese and brazilian colonisation , the portuguese influence was also added , and feijoada was incorporated into the rest of the guisos .	portuguese influence was also added during portuguese and brazilian colonization . feijoada was incorporated into the rest of the guisos .	1
vice squad sergeant sam hanlon ( herb vigran ) brings seventeen-year-old susan landis ( reynolds ) to mark 's luxurious apartment .	sam hanlon ( herb vigran ) , vice - squad sergeant , brings the seventeen-year-old susan landis ( reynolds ) to mark 's luxury apartment .	1
the squeak programming language is a dialect of smalltalk . it is object-oriented , class-based , and reflective .	the squeak programming language is a dialect of smalltalk , which is object-oriented , class-based and reflective .	1
the observations of very long baseline array ( vlba ) have identified a bright region dominated by two complex central components a and b .	very long baseline array ( vlba ) observations have identified a bright region that is dominated by two complex central components , a and b .	1
on august 12 , 2003 kottonmouth kings released their 3rd compilation - album , their 1st live album and their 9th total album , classic hits live .	on august 12 , 2003 kottonmouth kings released their 3rd compilation - album , their 9th general album and their 1st live album , classic hits live .	1
giuseppe anatrelli ( 3 january 1925 - 29 november 1981 ) , also known as geppino anatrelli , was an italian film , stage and television actor .	giuseppe anatrelli ( january 3 , 1925-november 29 , 1981 ) , also known as geppino anatrelli , was an italian film , stage and television actor .	1
djan faridz ( born in jakarta on 5 august 1950 ) is once a minister of public housing of indonesia and owner of pt dizamatra powerindo .	djan faridz ( born august 5 , 1950 in jakarta ) is a former public housing minister of indonesia and owner of pt dizamatra powerindo .	1
fred was the youngest child of farmers thomas and elizabeth goodwill .	fred was the youngest child of the thomas and elizabeth goodwill farmers .	1
many religious groups offer different programs for different age levels within scouting , and some have separate programs or emblems for boys and girls .	many religious groups offer various programs for different age groups within scouting , and some have separate programs or emblems for boys and girls .	1
23 april 1975 : derby county win the title after ipswich town can only draw 1 -- 1 with manchester city .	april 23 , 1975 : derby county title win after ipswich town with manchester city can only draw 1 : 1 .	1
pustovlah is a village situated in the municipality of novi pazar in serbia .	pustovlah is a village situated in novi pazar municipality in serbia .	1
"ostenau ( danish : "" øster å "" ) is a river of schleswig-holstein , germany . it flows into the arlau near almdorf ."	ostenau ( danish : øster å ) is a river of schleswig-holstein which flows into the arlau near almdorf .	1
born in san francisco , california , he died in brooklyn , new york , at the age of 81 .	he was born in san francisco , california and died in brooklyn , new york , at the age of 81 .	1
it is situated on the southern shore and forms the western end of the melville water .	it is located on the southern shore and forms the western end of melville water .	1
"in 2001 khanna appeared in farhan akhtar 's cult classic "" dil chahta shai "" ."	"in 2001 , khanna appeared in farhan akhtar 's cult classic "" dil chahta hai "" ."	1
lorenzo giuntini married susannah louisa barnett in frome , somerset on september 11 , 1866 and got 8 children .	louisa barnett married lorenzo giuntini in frome , somerset on 11 september 1866 and got 8 children .	1
after moving to norway in 1988 , as a political refugee , he began writing novels about the leftist revolt in turkey .	after moving to norway as a political refugee in 1988 , he began to write novels about the leftist revolt in turkey .	1
leopoldina naudet was born in 1773 in florence as the eldest daughter of giuseppe naudet and susanna of arnth , whose sister luisa was .	leopoldina naudet was born in florence in 1773 as the eldest daughter of giuseppe naudet and susanna von arnth ; her sister was luisa .	1
german officials conducted interviews with the two men , in germany , in march , to confirm their suitability for transfer to guantanamo .	in march , the two german officials in germany conducted interviews with the two men to confirm their suitability for transfer to guantanamo bay .	1
tarde was born in sarlat in the province of dordogne , and he studied law at toulouse and paris .	born in sarlat in the province of dordogne , tarde studied law at toulouse and paris .	1
ashley was born on 1 november 1986 and is a contemporary dancer from los angeles who originally grew up in arizona .	born on november 1 , 1986 , ashley is a contemporary dancer from los angeles who was originally raised in arizona .	1
it turns to the north on the side of the mont rouge du giétro and then west between le pleureur and mont rouge .	it curves to the north on the side of mont rouge du giétro and then descends to the west between le pleureur and mont rouge .	1
dissident or english separatists were protestant christians who separated from the english church in the 16th , 17th and 18th centuries .	english dissenters or english separatists were protestant christians who separated from the church of england in the 16th , 17th and 18th centuries .	1
the 375th airlift squadron ( 457 as ) is part of the 457th air mobility wing and is stationed at andrews air force base , maryland .	the 375th airlift squadron ( 457 as ) is part of the 457th air mobility wing and is located at the andrews air force base , maryland .	1
in these cells , a voltage is registered electronically induced .	a voltage is registered in these cells , which is induced electronically .	1
alberto cortina has three sons with alicia .	together with alicia alberto cortina has three sons .	1
dunham township changed its name from byron township on december 28 , 1850 , to avoid confusion with byron township and to honor a resident , solomon j. dunham .	on december 28 , 1850 , the city of dunham township changed from byron township to avoid confusion with byron township and to honor a resident , solomon j. dunham .	1
on 6 may 2016 , it was announced that palafox had signed the national premier soccer league b of new york cosmos .	on may 6 , 2016 it was announced that palafox signed to national premier soccer league b of the new york cosmos .	1
stony creek 's water is the hardest water in the nescopeck creek watershed , with a concentration of over 100 milligrams per liter of dissolved minerals .	stony creek water is the hardest water in the nescopeck creek watershed , with a concentration of over 100 milligrams solved minerals per liter .	1
thus , the white drops on a red field are an allusion to his name and his ancestry .	thus , the white drops on a red field are an allusion to both his name and his ancestry .	1
with its grey , furry leaves and masses of red-orange flowers , this is one of the most attractive eremophilas .	this is one of the most attractive eremophilas with its grey , furry leaves and massive orange-red flowers .	1
a multi-image filter is an electronic filter consisting of composite image filter sections of two or more different types .	a multiple image filter is an electronic filter consisting of composite image filter sections of two or more different types .	1
this scene was rewritten , although its opening recitative in cut form was present in the first production .	this scene was rewritten , although its opening - recitative in cut form was already present in the first production .	1
hoff township was originally called the arthur township , for settler abel hoff , and under the latter name was organized in 1881 .	hoff township was originally called arthur township , for settler abel hoff , and under the latter name was organized in 1881 .	1
the album was produced by rafael gayol , and featured contributions by billy harvey and the tosca string quartet .	the album was produced by rafael gayol and introduced with contributions by billy harvey and the tosca string quartet .	1
his father , gerry , his uncle , tommy , and his brother , jimmy doyle , also enjoyed all-ireland success with tipperary .	his father , gerry , his uncle , tommy , and his brother , jimmy doyle , enjoyed also with tipperary all - ireland - success .	1
today galesburg-augusta consists of community schools from a primary school and a high school in galesburg and a high school in augusta .	today , galesburg-augusta community schools consists of a primary school and a high school in galesburg and a middle school in augusta .	1
he is the first son of the argentine coach emiliano garré , the brother of argentine footballer oscar garré and uncle of benjamin garré .	he is the first son of the argentine coach emiliano garré , the brother of the argentine footballer oscar garré and uncle of benjamin garré .	1
paul cavanagh also doubled for nelson .	paul paul cavanagh doubled also for nelson .	1
the manhattan building , also known as the phoenix building or the phoenix manhattan building , is a historic skyscraper in muskogee , oklahoma .	the manhattan building , also known as the phoenix building or the phoenix-manhattan building , is a historic skyscraper in muskogee , oklahoma .	1
asserson was working in the church of norway and was married to eivind saxlund .	asserson was active in the church of norway and was married to eivind saxlund .	1
kawahigashi station is served by the suigun line and is located 122.2 km from the official starting point of the line at mito station .	kawahigashi station is served by the suigun line , and is located 122.2 rail kilometers from the official starting point of the line at mito station .	1
section 141 ( a ) of the internal revenue code provides that the term private activity bond meets any bond issued as part of an issue which means :	section 141 ( a ) of the internal revenue code stipulates that the term private activity bond meets any bond issued as part of an issue , which means :	1
chanchala is a 1974 indian malayalam film , directed by ssabu and produced by hassan rasheed .	chanchala is a 1974 indian malayalam film staged by ssabu and produced by hassan rasheed .	1
berkarat ( formerly romanized as berk ' arrat , berqarat , and berkarrat ; also , akhula ) is a town in the aragatsotn province of armenia .	berkarat ( formerly known as berk 'arrat , berqarat and berkarrat ; also akhula romanized ) is a town in the aragatsotn province of armenia .	1
men suddenly in love is a 2011 hong kong romantic comedy film written by , produced by and directed by wong jing .	men suddenly in love is a 2011 hong kong romantic comedy written by wong jing , produced and managed by .	1
jones lives in london with his wife , cheryl , his son , nathan , and his three daughters , holly , coral and ella .	jones lives with his wife cheryl , his son nathan , and the three daughters holly , coral and ella in london .	1
he was born in 1932 and played in the brisbane rugby league for brisbane norths and redcliffe and also trained redcliffe in 1968 and 1969 .	turner was born in 1932 and played in the brisbane rugby league competition for brisbane norths and redcliffe . he also coached redcliffe in 1968 and 1969 .	1
the physical basis of the flower is that lenses in the real world can never perfectly focus .	the physical basis of bloom is that , in the real world , lenses can never focus perfectly .	1
