sentence1	sentence2	label
cooper was elected as a democrat to the thirty-seventh congress and served until his death in coopersburg in 1862 . the funeral is in woodland cemetery .	cooper was elected as a democrat to the thirty-seventh congress and served until his death in woodland cemetery in 1862 . interment is in coopersburg .	0
it was written by yasir nawaz and is directed by rida bilal .	it is written by yasir nawaz and directed by rida bilal .	1
björn freiberg ( born 28 march 1970 in isny im allgäu ) is a former actor , painter , author , translator and german university teacher .	björn freiberg ( born march 28 , 1970 in isny im allgäu ) is a former actor , painter , author , translator and german university teacher .	1
in this way , it was possible to combine literally dozens of separate tracks and record them into finished recordings of great complexity .	in this way it was possible to literally record dozens of separate tracks and combine them into finished recordings with great complexity .	0
over the course of his five seasons he played mostly as a half forward and half back .	over the course of his five seasons , he usually played back and half forward as half .	1
he taught physics at a number of universities in england , lebanon , france , germany , italy and jordan before he moved to birzeit university in 1980 .	he taught physics at a number of universities in germany , italy , france , england , lebanon , and jordan , before switching to birzeit university in 1980 .	1
"in 2008 , the vatican began an "" ecological island "" for renewable waste and continued the initiative in the whole papacy of francis ."	"in 2008 , the vatican began an "" ecological island "" for renewable waste and has continued the initiative throughout the papacy of francis ."	1
1843 : china : sailors and marines from the canton were landed at the trading post in st. louis following a clash between americans and chinese .	1843 : china : sailors and marines from st. louis were landed at the trading station in canton after a clash between americans and chinese .	0
upper austria is a municipality in the district of wernstein am inn in the austrian federal state of schärding .	wernstein am inn is a municipality in the district of schärding in the austrian federal state of upper austria .	0
french island is a very small uninhabited island located northwest of barrallier island in victoria , australia .	french island is a very small uninhabited island situated northwest of barrallier island in victoria , australia .	1
eight hornets were also deployed from perth to raaf base pearce in october 2011 to protect the chogm meeting in nearby williamstown .	in october 2011 , eight hornets were sent from williamstown to the raaf base pearce to protect the chogm meeting in nearby perth .	0
in combinatorial game theory , a game is impartial if it is not partisan .	in combinatorial game theory , a game is partisan when it is not impartial .	0
george harrison considered mukunda and the others who first came to england to be his lifelong friends .	george george harrison regarded mukunda and the others who came to england first to be his lifelong friends .	1
hastings ndlovu was buried with hector pieterson at avalon cemetery in johannesburg .	hastings ndlovu was buried with hector pieterson at the avalon cemetery in johannesburg .	1
there are three secondary schools and a number of primary schools in caringbah .	in caringbah there are three secondary schools and a number of primary schools .	1
nicholson railway station is a via rail flag stop station in the ghost town of nicholson , ontario on the sudbury -- white river .	nicholson railway station is a via rail flag stop station located in the ghost town , nicholson , ontario on the sudbury -- white river train .	1
the season 2015 -- 16 pba is the 37th season of the franchise in the philippine basketball association ( barangay ginebra san miguel ) .	the 2015 season -- 16 barangay ginebra san miguel is the 37th season of the franchise at the philippine basketball association ( pba ) .	0
while tony lunches at a golf course with angelo , johnny sack , and carmine lupertazzi , carmine suffers a massive stroke and is rushed to the hospital .	while tony lunches with angelo , johnny sack and carmine lupertazzi on a golf course , carmine suffers a massive stroke and is admitted to the hospital .	1
the meanings of these words do not always correspond to germanic relatives , and occasionally the specific meaning of the list is unique in english .	the meanings of these words do not always correspond to specific cognates , and occasionally the germanic meaning in the list is unique to english .	0
"finally , the published prose history ( "" bataviae hollandiaeque annales "" ) was commissioned in 1601 ."	"finally , in 1601 , the published prose story ( "" bataviae hollandiaeque annales "" ) was commissioned ."	1
the music was composed by unni menon and the texts written by shyam , sreekumaran thampi was popular for singing songs in this film .	the music was composed by unni menon and lyrics was written by shyam . sreekumaran thampi became popular for singing songs in this film .	1
the first dvd releases for the individual japanese series also had special limited editions .	the individual japanese dvd releases for the first series had also special limited editions .	0
constantine giannaris , also constantinos giannaris ( born 1959 in athens ) , is a greek director , screenwriter and actor .	constantinos giannaris , also constantine giannaris ( ; born 1959 in athens ) , is a greek film director , screenwriter and actor .	1
"below is the early version of the album with all early segues , and "" the sacrifice of victor "" is also slightly longer in the original configuration ."	"below is the early version of the album with all the original segues . also , "" the sacrifice of victor "" is slightly longer on the early configuration ."	0
this creates generally colder nights through the warmer season .	this generally creates warmer nights through the colder season .	0
the fighter escadrille was a unit of the polish air force at the beginning of the second world war , which was attached to the łódź army .	162 . fighter escadrille was a unit of the łódź army at the start of the second world war . the unit was attached to the polish air force .	0
dudi sela won the title after defeating thomas fabbiano in the final with 4 : 6 , 6 : 4 , 6 : 3 .	thomas fabbiano won the title after defeating dudi sela 4 -- 6 , 6 -- 4 , 6 -- 3 in the final .	0
in this way it was possible to literally record dozens of separate tracks and combine them into finished recordings with great complexity .	in this way it was possible to literally combine dozens of separate tracks and include them in finished recordings of great complexity .	0
former vice rector jürgen willer was elected as former rector of the danube university krems .	the new vice rector jürgen willer was elected as former rector of danube university krems .	0
he founded and owns zoe broadcasting network inc. and operates channel 11 on filipino television .	he founded and owns zoe broadcasting network inc. and operates the channel 11 on filipino television .	1
most important energy parts are located in the thermal and kinetic losses , the two others are negligible .	the most important energy parts are in thermal and kinetic losses , the other two are negligible .	1
kenneth koch studied writing with ceravolo at the new school for social research .	ceravolo studied with the new school for social research at kenneth koch schrift .	0
the main father and spiritual initiator of the wine school was immanuel dornfeld .	the main father and spiritual initiator of this wine school was immanuel dornfeld .	1
it was rescued from oblivion by gopal shankar misra who developed technique of playing and created misrabani compositions ; his son lalmani misra made the repertoire universal .	it was rescued by lalmani misra from the oblivion , the playing technique developed and misrabani created compositions , his son gopal shankar misra made the repertoire universal .	0
the situation is complicated when bob 's chief stellan ( matthew lillard ) falls in love with cathy .	the situation is complicated when stellan 's boss bob ( matthew lillard ) falls in love with cathy .	0
in the third film , the fat lady of elizabeth spriggs and dawn french is played in the first film .	in the first film , the fat lady of elizabeth spriggs and dawn french is played in the third film .	0
on 8 february , enrico dandolo met the crusader alexios v for peace talks .	on 8 february alexios v met the crusader leader enrico dandolo for peace talks .	0
the 6th of september express and the 17th of september express are fast daily trains to bandırma , with i̇do connections to i̇stanbul .	the express of september 6 and the express of september 17 are fast daily trains to bandırma , with ido connections to i̇stanbul .	1
sean and his son dirk finally leave the wilderness and discover that a war is brewing between the british and the boers .	finally the dirk and his son sean leave the wilderness and discover that there is a war brewing between the british and the bureau .	0
dendrobium tetragonum , the common spider orchid , is a species of the orchid , also known as the rectangular - jagged dendrobium or tree spider orchid .	dendrobium tetragonum , the common spider orchid , is a species of orchid , also known as the rectangular-bulbed dendrobium or tree spider orchid .	1
nuala mcgee ( 0 -- 7 ) and maureen mcaleenan ( 1 -- 2 ) got for leitrim .	maureen mcaleenan ( 0 -- 7 ) and nuala mcgee ( 1 -- 2 ) scored for leitrim .	0
cambodia is represented through its un mission in new york , canada .	canada is represented in cambodia by its un mission in new york city .	0
mary frazier defeated mary joe fernández with 3 -- 6 , 6 -- 2 , 6 -- 3 .	mary joe fernández defeated amy frazier 3 -- 6 , 6 -- 2 , 6 - 3	0
john m. work was born january 3 , 1869 , in rural iowa in southeastern washington county , the son of john h. work , a farmer .	john m. work was born on 3 january 1869 in rural iowa in southeastern washington county , son of john h. work , a farmer .	1
sharifah aini was born on 2 july 1953 in johor bahru , campung melayu majidee , and grew up in the sultanah aminah hospital , johor bahru , johor .	sharifah aini was born on 2 july , 1953 , at kampung melayu majidee , johor bahru , and grew up in the hospital sultanah aminah , johor bahru , johor .	1
it also has a representation at regional and local level .	it has also representation at local and regional level .	1
ryszard kaczorowski accepted symbols of the pre-war presidency from lech wałęsa .	ryszard kaczorowski received symbols from lech wałęsa of the pre-war presidency .	1
janaki ( viswanathan ) has two daughters : mythili ( amrutha ) and venniradai moorthy ( mantra ) .	has two daughters : mythili ( amrutha ) and venniradai moorthy ( mantra ) .	0
simpson is now part of the municipality of simpson and ashland , which also includes ashland and west ashland .	simpson is also part of the civil parish of simpson and ashland , which now includes ashland and west ashland .	0
the soundtrack was composed by deva and the lyrics by palani bharathi and vaasan were written .	the soundtrack was composed by palani bharathi and the lyrics by deva and vaasan were written .	0
he was elected in 1977 and was re-elected in april 1978 to the newly created court of appeal 1 .	he was elected in 1977 , and in april 1978 was re-elected to the newly created court of appeals district 1 .	1
when josh wakes up , he finds himself at home at lonnie in omaha , nebraska .	when lonnie wakes up , he finds himself at josh 's home in omaha , nebraska .	0
the păstrăvul river or pârâul cu păstrăvi is a tributary of the ozunca river in romania .	the river păstrăvul or pârâul cu păstrăvi is a tributary of the ozunca river in romania .	1
cory s. sheffield described the species in 2013 , naming the specific name in honor of noam chomsky .	noam chomsky described the species in 2013 and named the specific name in honor of cory s. sheffield .	0
billy hewes defeated reeves on 2 august 2011 .	on august 2 , 2011 , defeated reeves billy hewes .	0
hannah chaplin was born on 16 april 1889 to hannah harriet pedlingham hill ( born charles spencer chaplin ) and charles chaplin sr .	hannah chaplin was born on april 16 , 1889 to hannah harriet pedlingham hill ( born charles spencer chaplin ) and charles chaplin sr .	1
they could instead have been relatives , perhaps members of a family bonded by blood to serve dracula .	they could have been relatives instead , perhaps members of a family connected by blood to serve dracula .	1
b is the common term between the two premises ( the middle term ) but is never distributed , so this syllogism is invalid .	b is the middle term between the two premises ( the common term ) , but is never distributed , so that syllogism is invalid .	0
the council had 27 members nominated by local authorities in wales , the university of wales , national eisteddfod council and the welsh tourist board .	the council had 27 members nominated by local authorities in wales , the university of wales , the national eisteddfod council and the welsh tourist board .	1
he also worked as a consulting research psychiatrist at state hospital in central islip and director of research at south oaks psychiatric hospital in amityville .	he also worked as a consulting research psychiatrist at the state hospital in central islip and as a research director at the south oaks psychiatric hospital in amityville .	1
in combinatorial game theory , a game is impartial if it is not partisan .	a game is impartial in combinatorial game theory if it is not biased .	1
gangotri - glaciers ( sanskrit , nepali and ) is located in uttarkashi district , uttarakhand , india , in a region bordering tibet .	gangotri glacier ( sanskrit , nepali and ) is located in uttarkashi district , uttarakhand , india in a region bordering tibet .	1
wolfbot had also the ability to bind webbing to shoot his victims .	wolfbot also had the ability to bind webbing to shoot his victims .	1
yamagatajuku station is served by the suigun line , and is located 35.2 rail kilometers from the official starting point of the line at mito station .	yamagatajuku station is served by the suigun line and is 35.2 km from the official starting point of the line at mito station .	1
the spaniards surrendered in the church and convent besieged to the katipuneros on august 19 , 1898 .	the spaniards besieged in the church surrendered to katipuneros on august 19 , 1898 .	0
"the primary systems at different airports consist of two secondary radar systems , the "" large "" and "" sophisticated "" surveillance radar ."	"the sophisticated systems at large airports consist of two different radar systems , the "" primary "" and the "" secondary "" surveillance radar ."	0
"in 2015 , bookboon was mentioned in newspapers such as the german ' handelsblatt "" ' and one of its swedish books was presented in the swedish metro ."	"in 2015 , bookboon was presented in newspapers such as the german handelsblatt "" , and one of its swedish books was mentioned in the swedish metro ."	1
in 1920 , he represented italy at the oceanographic congress in madrid , and in 1924 he represented the geographical community at the international geographic congress in cairo .	in 1920 , he represented italy at the oceanographic congress in cairo , and in 1924 represented the geographical society at the international geographical congress in madrid .	0
for the asian electronic and martial arts games 2017 indoor - sport was a demonstration sport .	electronic sports for the 2017 asian indoor and martial arts games was be a demonstration sport .	0
the federal theatre project of the works progress administration set unemployed theatre performers and employees to work in 1936 .	the works progress administration of the federal theatre project used unemployed theatre performers and employees to work in 1936 .	0
in 1964 , he placed ninth in the downhill and fourth in the giant slalom competition .	in 1964 he finished fourth in the downhill contest and ninth in the giant slalom competition .	0
the river mouca ( or moca river ) is a tributary of the river salcia in romania .	the mouca river ( or moca river ) is a tributary of the salcia river in romania .	1
argon is produced industrially by the fractional distillation of liquid air .	industrially , argon is produced by the fractionated distillation of liquid air .	1
soundtrack was composed by deva and lyrics were written by palani bharathi and vaasan .	the soundtrack was composed by deva and the lyrics by palani bharathi and vaasan were written .	1
the band appears in the video next to the british comic actors matt lucas and sara stockbridge and model jo guest .	the band appears in the video alongside british comic actors matt lucas and sara stockbridge and model jo guest .	1
sarah told peyton that he had rocked and peyton was seen later at his concert with eddie .	sarah told peyton that he rocked and peyton was later seen at his concert with eddie .	1
bekkefaret is a neighborhood in the city of stavanger in the rogaland county , norway .	bekkefaret is a neighborhood in the city of rogaland in stavanger county , norway .	0
chinese family planning policy allows minorities , including muslims , to have up to two children in rural areas , and three to four children in urban areas .	china ' s family planning policy allows minorities , including muslims , to have up to two children in rural areas and three to four children in urban areas .	1
the juniata river offers access to the lower trail for much of its length .	the lower trail offers access to the juniata river along much of its length .	0
the gallatin speedway is located on the outskirts of belgrade northeast of bozeman yellowstone international airport on tubb road .	the gallatin speedway is located on the outskirts of belgrade northeast of bozeman yellowstone international airport in tubb road .	1
belize high school is a secondary high school in belize city , belize .	belize high school is a high school , secondary school in belize city , belize .	1
when his family from italy , rodolpho and marco , live illegally and begin to migrate with him , the small world that he operates in is disrupted .	when his family from italy , rodolpho and marco begin to migrate illegally and to live with him , the small world in which he operates is destroyed .	0
both the stems and leaves have soft hairs , often somewhat sticky .	both stems and leaves have sticky hairs , often somewhat soft .	0
from 1911 to 1946 , temuka was a parliamentary electorate in the new zealand region of canterbury , which was represented by four members of parliament .	temuka was a parliamentary electorate in the new zealand region of canterbury from 1911 to 1946 . the electorate was represented by four members of parliament .	1
he frequently attended ballet performances at the paris opera and frequently observed classes at the dance school .	he frequently attended ballet performances at the paris opera and often observed classes at the dance school .	1
in south korea , the south korean new right movement is a korean attempt at neoconservative politics .	in south korea , the korean new right movement is a neo-conservative attempt at korean politics .	0
it is situated southeast of white cap mountain , 2 miles southwest of baker mountain and 5 km west of moosehead lake .	it is about southeast of white cap mountain , 2 miles southwest of baker mountain , and 5 miles west of moosehead lake .	0
it was a public subscription school and was kept open until 1870 , when the private school building was built .	it was a private subscription school and was kept open until 1870 when the public school was built .	0
schools that do not accept the authority of the vedas are heterodox philosophies , of which four ( nāstika ) schools are highlighted .	schools that do not accept the authority of the vedas are heterodox philosophies , of which four ( nāstika ) schools are prominent .	1
"the boy , called davis or davison , went from lima to england on board the archduke charles "" , and later worked for berry in new south wales ."	"the boy , called davis or davison , went from new south wales to england on board of the archduke charles "" , and later worked for berry in lima ."	0
"ulrika liljegren , sofia , married , surname "" uttini "" , ( 1765 -- 6 december 1795 ) , was a finnish - swedish soprano ."	"ulrika liljegren , sofia , married , surname "" uttini "" , ( 1765 -- december 6 , 1795 ) , was a swedish - finnish soprano ."	0
she was born in mississippi , germany , but grew up in flint , michigan .	she was born in mississippi , but grew up in flint , michigan .	1
alla petrovna tsuper ( born april 16 , 1979 ) is a ukrainian cross-country skier ( until 2000 ) and a belarusian ( since 2000 ) .	alla petrovna tsuper ( ; ; ; born 16 april 1979 ) is a ukrainian ( until 2000 ) and belarusian ( since 2000 ) aerial skier .	1
frank herzberg trio is a contemporary brazilian jazz trio , consisting of the bassist zé eduardo nazario , drummer frank herzberg and pianist alexandre zamith .	the frank herzberg trio is a contemporary brazilian jazz trio that consists of bassist frank herzberg , drummer zé eduardo nazario , and pianist alexandre zamith .	0
a frankish army under winigis and hildebrand , duke of spoleto , joined grimoald and defeated adelchis on the coast soon after his landing .	a franconian army under winigis and hildebrand , duke of spoleto , defeated grimoald and joined soon after his landing adelchis along the coast .	0
he was born in zaandam , died in almelo .	he was born in almelo and died in zaandam .	0
in 1811 john murdered his half-brother thomas .	john murdered his half-brother thomas in 1811 .	1
the total number of electrons , and electron density is much greater than in the corresponding positive corona .	the total number of electrons and the electron density is much greater than in the corresponding positive corona .	1
the power was held by a small group of irish - english families who were loyal to the anglican church of ireland .	power was held by a small group of anglo-irish families , who were loyal to the anglican church of ireland .	0
the patriarch of romania wears a white epanokamelavkion with a white cross , and the patriarch of bulgaria also carries a small epanokamelavkion .	the patriarch of romania wears a white epanokamelavkion with white cross . the patriarch of bulgaria also wears a small epanokamelavkion .	1
meanwhile , edie will be interviewed in new york city the day after andy died in 1971 .	meanwhile , in new york city , edie is interviewed the day after andy died in 1971 .	1
it can also be seen that the angle of the outgoing electron with the direction of the incoming photon is specified by	it is also to be seen that the angle of the outgoing electron with the direction of the photon incoming	1
eoacmaea calamus is a species of sea snail , a true limpet , a marine gastropod mollusc in the eoacmaeidae family , one of the families of true limpets .	eoacmaea calamus is a species of sea snail , a true limpet , a true gastropod mollusk in the family eoacmaeidae , one of the families of marine limpets .	0
a short history of decay was published in july 2017 on the latent recordings label by michael timmins in europe and tv records ltd in canada .	a short history of decay was released in july 2017 on michael timmins label latent recordings in europe and on tv records ltd in canada .	1
it is distributed from china to siberia and found growing in rocky slopes or dry places .	it is distributed from china to siberia and found in rocky slopes or dry places .	1
the romance language currently spoken in galicia , galician ( galego ) is closely related to the portuguese language used mainly in brazil and portugal .	the romanesque language , galician ( galego ) , which is currently used in galicia , is closely related to the portuguese language spoken mainly in brazil and portugal .	1
all 14 films were licensed in north america by funimation , and all have received in-house dubs by the company .	all 14 films were received from funimation in north america and all have in-house dubs licensed by the company .	0
fiat - money can be physically damaged or destroyed if it is accidentally displayed in the form of currency ( paper or coins ) .	fiat money , if physically represented in the form of currency ( paper or coins ) can be accidentally damaged or destroyed .	0
this radioactive heavier isotope may be new depending on the chemical element ( stable or unstable ) .	this new heavier isotope can be stable or unstable ( radioactive ) depending on the chemical element involved .	0
membership of this group provides a still impressive but incomplete picture of the breadth of the actors that influence global environmental policies .	membership of this group provides a still incomplete but impressive picture of the breadth of the actors that influence global environmental policy .	0
the wild party is a 1956 us american crime film , staged by harry horner and written by john mcpartland .	the wild party is a 1956 american crime film directed by john mcpartland and written by harry horner .	0
in the middle ages , spain saw a muslim re-conquest of slow christian territories .	in the middle ages , spain saw a slow christian reconquest of muslim territories .	0
pixar also visited the disney cruise line and studied las vegas , which was helpful in understanding artificial lighting .	pixar also visited the disney cruise line and studied las vegas , which was helpful for understanding artificial lighting .	1
helen wills defeated molla mallory 6 -- 1 , 6 -- 3	molla mallory defeated helen wills 6 -- 1 , 6 - 3 .	0
their skin also secretes chemicals that are poisonous and sometimes harmful to predators .	also , their skin secretes chemicals that are poisonous , and sometimes distasteful , to predators .	1
it was known for most of its time next to the grand prairie armed forces reserve complex , now known as naval air station dallas .	it was known for most of its time next to naval air station dallas , now called the grand prairie armed forces reserve complex .	0
the school is split into four houses : castle ( red ) , palace ( green ) , tower ( yellow ) and abbey ( blue ) .	the school is subdivided into four houses : castle ( red ) , palace ( green ) , tower ( yellow ) and abbey ( blue ) .	1
chief pabawena wrote utah senator arthur v. watkins in 1949 to report :	in 1949 , pabawena wrote to utah senator arthur v. watkins to report :	1
it arrived in australia in august 2006 and debuted in new zealand in early 2007 .	it was debuted in australia in august 2006 and arrived in new zealand in early 2007 .	0
the georgian government protested against the supposedly increasing economic and political presence of russia in the region and against the uncontrolled military on the south ossetian side .	the georgian government protested against the allegedly increasing uncontrolled presence in the region and against the russian economic and political military of the south ossetian side .	0
it has a very blunt tubercle in the middle , is a little reverted , and has a very slight furrow behind it .	it is a very blunt tubercle in the middle , has a slight relapse and has a very little fury behind it .	0
the unit was armed and equipped by the imperial remount department and used by the natal - volunteer department .	the unit was armed and equipped by the imperial remount department and horsed by the natal volunteer department .	0
he had to compose in mexico and sweden compared to the other s2000 drivers with superior status and therefore had to sweep the streets for them .	in sweden and in mexico , he had to compose with a superior status compared to the other s2000 drivers and therefore had to sweep the roads for them .	1
the station signal could be heard from vancouver , british columbia to vancouver , washington , dc .	the station signal could be heard from vancouver , british columbia to vancouver , washington .	1
he has spent 2012 -- 13 in israeli basketball super league with bnei herzliya .	season 2012 -- 13 he spent in israeli basketball super league with bnei herzliya .	1
middleport is located at ( 38.998829 , -82.057204 ) , along the ohio river at the mouth of leading creek .	is located at ( 38.998829 , -82.057204 ) along the ohio river at the mouth of leading creek .	1
it was established by alec jenner , professor of psychiatry , phil virden , executive editor for the first six years , lin bigwood , among others .	it was established by alec jenner , professor of psychiatry , phil virden , editor for the first six years , lin bigwood , among others .	1
his son henry ii ( pre-1178 died ) , twice sheriff of shropshire , held the castles of shrewsbury and bridgnorth in 1174 for king john i lestrange .	his son john i lestrange ( died prior to 1178 ) , twice sheriff of shropshire , held the castles of shrewsbury and bridgnorth in 1174 for king henry ii .	0
the nelson river flows from playgreen lake into cross lake and then flows from two channels to winnipeg lake .	the nelson river flows into playgreen lake from lake winnipeg then flows from two channels into cross lake .	0
week 1 : teams have to move from santa barbara , california , to venice beach , california .	week 1 : teams have to move from venice beach , california , to santa barbara , california .	0
makopong is a village in kgalagadi district of botswana . it is located close to the border with south africa . the population was 1,697 in the 2011 census .	the population was 1,697 in the 2011 census . it is a village in kgalagadi district of south africa it is located near the border with botswana .	0
the petal tube is white to lilac-coloured , blue or purple , with lines of yellow-brown spots inside the tube .	the flower petal tube is white to purple , blue or purple , with lines of yellow-brown spots inside the tube .	1
a few months later , tim and his girlfriend , molly milevic ( abby meates ) , go out with toadie and genevieve doyle ( lulu mcclatchy ) .	a few months later , tintin and his girlfriend , molly milevic ( abby meates ) , go with toadie and genevieve doyle ( lulu mcclatchy ) .	1
danny olsen ( born june 11 , 1985 ) is a danish football professional . he is the twin brother of kenni olsen , the current assistant to herlev if .	danny olsen ( born 11 june 1985 ) is a danish professional footballer . he is the twin brother of the current herlev if assistant coach , kenni olsen .	1
the 1981 purdue university football team represented purdue boilermakers during the 1981 big ten conference football season .	the purdue university football team in 1981 represented purdue boilermakers during the 1981 football season of the big ten conference .	1
when samuel herrick arrived on the scene , arnold had already been sent to skenesboro and asa douglas to panton with detachments to secure boats .	when samuel herrick arrived on the scene , arnold had already been sent to skenesboro and asa douglas to panton with departments to secure boats .	1
elliot richardson defeated edward brooke in the republican primary .	edward brooke defeated elliot richardson in the republican primary school .	0
janzur is known as the birthplace of omar mukhtar , the italian resistance leader during the libyan rule .	janzur is known as the birthplace of omar mukhtar , the italian resistance leader during libyan rule .	1
from 1800 -- 04 , wright was british consul-general for the republic of the ionian islands ( seven islands ) .	from 1800 -- 04 wright was british consul - general for the republic of the seven islands ( ionian islands ) .	1
the music was written by k. raghavan and texts by swathi thirunal and edasseri composed .	the music was written by k. raghavan and lyrics was composed by swathi thirunal and edasseri .	1
since 1977 , lagos has created more than two million pieces . steven lagos estimates that he has made 10,000 pieces and 400 to 500 new designs each year .	since 1977 lagos has created more than two million pieces , and steven lagos estimates that every year he has produced 10,000 pieces and 400 to 500 new designs .	1
the victorian state election of 1945 was held on saturday , november 10 , 1945 , in the australian state of victoria , to elect 65 members of the state ' s legislative assembly .	the 1945 australian state election was held in the victorian state of victoria on saturday 10 november 1945 to elect 65 members of the state 's legislative assembly .	0
the last season of national cheerleading championships was held in the philsports arena , pasig city , march 3 , 2008 .	the last season of the national cheerleading championships was held in philsports arena , pasig city 3rd march 9 , 2008 .	1
in the summer of 1956 , frank lovejoy took over the role of mike barnett until the end of the series that same year .	in the summer of 1956 , mike barnett took over the role of frank lovejoy until the end of the series in that same year .	0
container glass has lower magnesium oxide and sodium oxide content than flat glass and a higher content of silica , calcium oxide and aluminium oxide .	container glass has a higher magnesium oxide and sodium oxide content than flat glass , and a lower silica , calcium oxide , and aluminum oxide content .	0
this musical style was at the time part of the broader galant movement in art .	this musical style was part of the wider galant movement in art at the time .	1
the continuous power density is determined by the product of the continuous torque density and the constant torque speed range of the electric machine .	the constant power density is determined by the product resulting from the continuous torque density and the continuous torque - speed range of the electric machine .	0
from 1800 -- 04 wright was british consul - general for the republic of the seven islands ( ionian islands ) .	from 1800 -- 04 wright was british consul - general for the republic of the ionian islands ( seven islands ) .	1
on 18 january , a caucus of 64 bucktail - legislators us - vice president daniel d. tompkins nominated for governor and senator benjamin mooers for vice governor .	on january 18 , a caucus of 64 bucktail legislators nominated u.s. vice president daniel d. tompkins for governor and state senator benjamin mooers for lieutenant governor .	1
results in 2007 -- 2008 season include : 2008 us national sprint champion , 4th place world cup kuusamo finland , 2nd place world cup lahti finland .	the results of the 2007 -- 2008 season include : us national sprint champion 2008 , 4th place world cup kuusamo finland , 2nd place world cup lahti finland .	1
this can be generalised by transposing the bi-anisotropic 6 × 6 - susceptibility tensor to full materials .	this can be further generalized to bi-anisotropic materials by transposing the full 6 × 6 susceptibility tensor .	0
elegia southi is a species of moth of the family pyralidae . it was found by reginald james west in 1932 and is described in taiwan .	elegia southi is a kind of moth of the pyralidae family , which was found in 1932 by reginald james west and is described in taiwan .	1
devnya is also the seat of the municipality of devnya ( part of the province of varna ) , which includes the following 2 villages :	varna province is also the seat of devnya municipality ( part of devnya ) , which includes the following 2 villages :	0
alfred barton brady was a government architect and thomas pye , deputy government architect .	alfred barton brady was government architect and thomas pye , deputy government architect .	1
original members of nyl include : hanford , roosevelt , merced , visalia , madera , fresno and edison .	original members of the nyl are : fresno , roosevelt , merced , visalia , madera , hanford and edison .	1
it was re-created in 1987 from parts of lake centre , humboldt -- assiniboia and moose jaw ridings .	it was obtained in 1987 from parts of assiniboia , humboldt - lake centre and moose jaw ridings .	0
rockhampton was also the intersection of central western line and the emu park line .	emu park was also the crossroads of central western line and the rockhampton line .	0
there are numerous student organizations available on campus , including academic groups , religious groups , and student activity groups .	there are numerous student organizations on the campus , including religious groups , academic groups , and student activity groups .	1
in the 1970s suzuki was one of the first buyers of woolrich mode in japan and became designer for woolrich woolen mills in america in 2006 .	in the 1970s suzuki was one of the first buyers of woolrich fashion in america . in 2006 he became a designer for woolrich woolen mills in japan .	0
applied psychology is the use of scientific methods and findings of psychological psychology to solve practical problems of human and animal behavior and experience .	applied psychology is the use of psychological methods and findings of scientific psychology to solve practical problems of human and animal behaviour and experience .	0
a total of 16 teams qualified but only 13 teams participated in the finals of the olympic tournament .	in total , 16 teams participated , but only 13 teams qualified for the finals of the olympic tournament .	0
the property of kelly was sold , and wallace lived in retirement at the seafield cottage , greenock .	the estate of wallace was sold , and kelly lived in retirement at seafield cottage , greenock .	0
he serves as the president of the new york stock exchange , including the nyse group .	he serves as president of the new york stock exchange , including the nyse group .	1
when wise tells the story , he and rouse decided to visit the jacksonville terminal in florida to visit the orange blossom special train .	as wise tells the story , he and rouse decided to tour the jacksonville terminal in florida to visit the orange blossom special train .	1
defeated björn borg guillermo vilas , 6 -- 1 , 6 - - 1 , 6 - 3 -	björn borg defeated guillermo vilas , 6 -- 1 , 6 -- 1 , 6 -- 3	0
bode was born in bartlesville and raised in tulsa , where her father was a phillips petroleum executive .	bode was born in bartlesville and grew up in tulsa , where her father was a phillips petroleum executive .	1
this painting expresses the personal tragedy of paul moran and the loss of his cameraman eric campbell , who was the first australian to die in the war in iraq .	this painting expresses the personal tragedy of eric campbell and the loss of his cameraman , paul moran , who was the first australian to die in the war in iraq .	0
one of the greatest landowners in saint mary at the turn of the 20th century was blanche blackwell , mother of chris blackwell .	one of the largest landowners in saint mary at the turn of the 20th century was chris blackwell , mother of blanche blackwell .	0
speedcore - tracks often contain elements of the early genre hardcore and breakcore as well as samples from death metal and black metal music .	speedcore tracks often contain elements of the related genres early hardcore and breakcore , as well as samples from death metal and black metal music .	0
"in the specific case of disubstituted alkenes where the two carbons have one substituent each , "" cis "" -- "" trans "" notation may be used ."	"in the specific case of disubstituted alkenes , where the two carbons each have one substituent , the "" cis "" -- "" trans "" -- notation can be used ."	1
at the end of the 1997 season , refin -- mobilvetta stopped because the main sponsor refin had dissolved .	at the end of the 1997 season , refin -- mobilvetta disbanded because the main sponsor refin stopped .	0
the 19th and 20th tibetan freedom concerts were held in tokyo and taipei , the first appearance of the beastie boys in taiwan .	the 19th and 20th tibetan freedom concerts were held in tokyo and taipei , beastie boys ' first taiwan appearance .	1
founded by sérgio britto in 1959 , it has presented actors such as fernanda montenegro , gianni ratto , italo rossi , tommy wiseau and fernando torres .	founded in 1959 by gianni ratto , it has featured actors such as fernanda montenegro , sérgio britto , ítalo rossi , tommy wiseau , and fernando torres .	0
dunkerton went from london to herefordshire at the age of 14 .	at the age of 14 dunkerton withdrew from herefordshire to london .	0
it reacts weakly alkaline and gives a deep red colour with iron ( iii ) chloride .	it gives weakly alkaline and reacts with iron ( iii ) chloride a deep red color .	0
the municipality has a dry , a cold , and a wet season .	the municipality has a wet , cold and a dry season .	1
